temperature,year,value,scenario,variant,unit
Prozesswärme (400-600°C),2049,23.864887599651862,WWB,KKW50,PJ
Prozesswärme (400-600°C),2050,23.89090534298444,WWB,KKW50,PJ
Prozesswärme (400-600°C),2051,23.91243293455414,WWB,KKW50,PJ
Prozesswärme (400-600°C),2052,23.939231011993336,WWB,KKW50,PJ
Prozesswärme (400-600°C),2053,23.971363843359953,WWB,KKW50,PJ
Prozesswärme (400-600°C),2054,24.008791615007727,WWB,KKW50,PJ
Prozesswärme (400-600°C),2055,24.05161545000787,WWB,KKW50,PJ
Prozesswärme (400-600°C),2056,24.104621195692236,WWB,KKW50,PJ
Prozesswärme (400-600°C),2057,24.163034936609446,WWB,KKW50,PJ
Prozesswärme (400-600°C),2058,24.22670110114322,WWB,KKW50,PJ
Prozesswärme (400-600°C),2059,24.295675004976204,WWB,KKW50,PJ
Prozesswärme (400-600°C),2060,24.369667572315787,WWB,KKW50,PJ
Prozesswärme (600-800°C),2000,5.728688158117014,WWB,KKW50,PJ
Prozesswärme (600-800°C),2001,5.426442139342401,WWB,KKW50,PJ
Prozesswärme (600-800°C),2002,4.289324153961685,WWB,KKW50,PJ
Prozesswärme (600-800°C),2003,4.428919779401992,WWB,KKW50,PJ
Prozesswärme (600-800°C),2004,4.792294167705525,WWB,KKW50,PJ
Prozesswärme (600-800°C),2005,4.259389787882926,WWB,KKW50,PJ
Prozesswärme (600-800°C),2006,4.4032601002616225,WWB,KKW50,PJ
Prozesswärme (600-800°C),2007,4.706758795742108,WWB,KKW50,PJ
Prozesswärme (600-800°C),2008,4.689098258831615,WWB,KKW50,PJ
Prozesswärme (600-800°C),2009,4.359395275264753,WWB,KKW50,PJ
Prozesswärme (600-800°C),2010,4.863474313712014,WWB,KKW50,PJ
Prozesswärme (600-800°C),2011,4.798354832654134,WWB,KKW50,PJ
Prozesswärme (600-800°C),2012,5.741272522553263,WWB,KKW50,PJ
Prozesswärme (600-800°C),2013,5.537090560519603,WWB,KKW50,PJ
Prozesswärme (600-800°C),2014,6.253673372579581,WWB,KKW50,PJ
Prozesswärme (600-800°C),2015,5.558862700195454,WWB,KKW50,PJ
Prozesswärme (600-800°C),2016,5.413397853676117,WWB,KKW50,PJ
Prozesswärme (600-800°C),2017,5.380903634749748,WWB,KKW50,PJ
Prozesswärme (600-800°C),2018,4.459987142243908,WWB,KKW50,PJ
Prozesswärme (600-800°C),2019,4.294606893506269,WWB,KKW50,PJ
Prozesswärme (600-800°C),2020,4.464749997476998,WWB,KKW50,PJ
Prozesswärme (600-800°C),2021,4.449396097182362,WWB,KKW50,PJ
Prozesswärme (600-800°C),2022,4.435135008966567,WWB,KKW50,PJ
Prozesswärme (600-800°C),2023,4.421870823030066,WWB,KKW50,PJ
Prozesswärme (600-800°C),2024,4.409519691830851,WWB,KKW50,PJ
Prozesswärme (600-800°C),2025,4.398001879794661,WWB,KKW50,PJ
Prozesswärme (600-800°C),2026,4.387237671289368,WWB,KKW50,PJ
Prozesswärme (600-800°C),2027,4.377165140512955,WWB,KKW50,PJ
Prozesswärme (600-800°C),2028,4.367742584188584,WWB,KKW50,PJ
Prozesswärme (600-800°C),2029,4.358925427681784,WWB,KKW50,PJ
Prozesswärme (600-800°C),2030,4.350665881148754,WWB,KKW50,PJ
Prozesswärme (600-800°C),2031,4.342929791051216,WWB,KKW50,PJ
Prozesswärme (600-800°C),2032,4.335691712644813,WWB,KKW50,PJ
Prozesswärme (600-800°C),2033,4.328924384699005,WWB,KKW50,PJ
Prozesswärme (600-800°C),2034,4.322593334013481,WWB,KKW50,PJ
Prozesswärme (600-800°C),2035,4.3166597509947096,WWB,KKW50,PJ
Prozesswärme (600-800°C),2036,4.311080018612133,WWB,KKW50,PJ
Prozesswärme (600-800°C),2037,4.3058156452106395,WWB,KKW50,PJ
Prozesswärme (600-800°C),2038,4.300834668335454,WWB,KKW50,PJ
Prozesswärme (600-800°C),2039,4.296110422566102,WWB,KKW50,PJ
Prozesswärme (600-800°C),2040,4.291620834911618,WWB,KKW50,PJ
Prozesswärme (600-800°C),2041,4.2873482403589875,WWB,KKW50,PJ
Prozesswärme (600-800°C),2042,4.283278782720134,WWB,KKW50,PJ
Prozesswärme (600-800°C),2043,4.27940146752678,WWB,KKW50,PJ
Prozesswärme (600-800°C),2044,4.275707627069624,WWB,KKW50,PJ
Prozesswärme (600-800°C),2045,4.272190207958388,WWB,KKW50,PJ
Prozesswärme (600-800°C),2046,4.2688418676707185,WWB,KKW50,PJ
Prozesswärme (600-800°C),2047,4.265653298645,WWB,KKW50,PJ
Prozesswärme (600-800°C),2048,4.262610925933945,WWB,KKW50,PJ
Prozesswärme (600-800°C),2049,4.259698427940513,WWB,KKW50,PJ
Prozesswärme (600-800°C),2050,4.2568990241653335,WWB,KKW50,PJ
Prozesswärme (600-800°C),2051,4.25419762014748,WWB,KKW50,PJ
Prozesswärme (600-800°C),2052,4.251582021791199,WWB,KKW50,PJ
Prozesswärme (600-800°C),2053,4.249043900295108,WWB,KKW50,PJ
Prozesswärme (600-800°C),2054,4.246577377092366,WWB,KKW50,PJ
Prozesswärme (600-800°C),2055,4.244178901444472,WWB,KKW50,PJ
Prozesswärme (600-800°C),2056,4.2418465946157085,WWB,KKW50,PJ
Prozesswärme (600-800°C),2057,4.239579470670891,WWB,KKW50,PJ
Prozesswärme (600-800°C),2058,4.237376614130774,WWB,KKW50,PJ
Prozesswärme (600-800°C),2059,4.2352363821961445,WWB,KKW50,PJ
Prozesswärme (600-800°C),2060,4.233155756346724,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2000,2.2350567116967968,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2001,2.219890139289489,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2002,1.9399533723600384,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2003,2.06236505467042,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2004,2.2423941894538966,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2005,2.3207432515085533,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2006,2.2202184403096505,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2007,2.0859363613048028,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2008,2.1605916822551756,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2009,1.7099114958096973,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2010,1.7891621260511683,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2011,1.8062780650123766,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2012,1.7866116488965575,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2013,1.7390589808517078,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2014,1.8794641343676948,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2015,1.7614962505190503,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2016,1.6447971544472453,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2017,1.7096952182590173,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2018,1.8062479009727388,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2019,1.7049208579680637,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2020,1.8239297664481193,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2021,1.8005432615561843,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2022,1.7787427023607096,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2023,1.758530252959665,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2024,1.7397004469606308,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2025,1.7215820388690826,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2026,1.7009279416184793,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2027,1.6804971491095197,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2028,1.6606004089276276,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2029,1.6418667660558142,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2030,1.624693535745252,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2031,1.6092356881620218,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2032,1.595189586780991,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2033,1.5822461573357909,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2034,1.5701033124796364,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2035,1.5586182345027066,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2036,1.5532275171200143,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2037,1.5414944725114232,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2038,1.5298693689477925,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2039,1.5183243504857433,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2040,1.5069896378065528,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2041,1.4955251519460633,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2042,1.4844629060214096,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2043,1.4738258326697307,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2044,1.4636192324193635,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2045,1.453840219982194,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2046,1.4438278237393325,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2047,1.434211489804524,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2048,1.4249539014489663,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2049,1.4160677811768063,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2050,1.40754240117004,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2051,1.3989894928710194,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2052,1.3907145435180734,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2053,1.3826191411793605,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2054,1.3746436892372023,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2055,1.3666921583508254,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2056,1.3595143399452214,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2057,1.3522350234246916,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2058,1.3448166940813182,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2059,1.3372471390003007,WWB,KKW50,PJ
Prozesswärme (800-1000°C),2060,1.3295358918782476,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2000,3.928585405266134,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2001,4.054513060259554,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2002,4.180463089922931,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2003,4.253232780976106,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2004,4.367791890159395,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2005,4.391631477740981,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2006,4.726885840833304,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2007,4.797601406366029,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2008,5.049799285815913,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2009,4.138461956662593,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2010,4.350058545572374,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2011,4.626765896444608,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2012,4.272964546719312,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2013,3.838035498542427,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2014,4.189344546686056,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2015,4.2604603578526525,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2016,4.0201004740613655,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2017,4.469390516732611,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2018,4.296767758813118,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2019,4.075883025051551,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2020,4.422922969446955,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2021,4.393920573015663,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2022,4.367777629541682,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2023,4.343505978883878,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2024,4.321461982091869,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2025,4.300396739354723,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2026,4.268026880451564,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2027,4.236214777225935,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2028,4.205659049998151,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2029,4.17750548358153,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2030,4.152350119882242,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2031,4.130569030832544,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2032,4.11212729511718,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2033,4.097299754996763,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2034,4.086540618763371,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2035,4.080468905741221,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2036,4.067807470314517,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2037,4.053668038578646,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2038,4.042603807705568,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2039,4.033590638404823,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2040,4.026162271825837,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2041,4.009558027201383,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2042,3.9938002194121816,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2043,3.9788166754443446,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2044,3.9646187037068885,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2045,3.9512409842355543,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2046,3.929353739718932,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2047,3.908244578706643,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2048,3.8879285030886233,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2049,3.868499272054632,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2050,3.849985086660834,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2051,3.8260238614599027,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2052,3.8029274743410912,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2053,3.780586392879165,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2054,3.7589712999820266,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2055,3.7379781114865978,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2056,3.721137745634773,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2057,3.7046475961012386,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2058,3.688386119432049,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2059,3.6722530607655792,WWB,KKW50,PJ
Prozesswärme (1000-1200°C),2060,3.6561620850515846,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2000,7.187033516232973,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2001,7.961152076345426,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2002,6.1827122212993855,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2003,6.398560457833435,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2004,6.618541306599127,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2005,6.686992632139899,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2006,7.421848810148146,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2007,7.7474537471096205,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2008,7.897148130165811,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2009,6.996060865788376,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2010,7.543858313915236,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2011,8.182915978905037,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2012,7.056456350597969,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2013,6.797992404562788,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2014,7.083040062524767,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2015,7.085510051030859,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2016,7.21912079923627,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2017,7.5912848705689235,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2018,7.419097881999493,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2019,7.2217910444007565,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2020,7.567460179623956,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2021,7.576071030955702,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2022,7.585942916038158,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2023,7.597695889528415,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2024,7.610985268500693,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2025,7.624821929199946,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2026,7.617716314079688,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2027,7.609455318496907,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2028,7.60040096410168,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2029,7.592080049628889,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2030,7.586279680409618,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2031,7.583242299541801,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2032,7.585987370431621,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2033,7.595119382939078,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2034,7.6116323152820815,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2035,7.635507173997927,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2036,7.64200860349842,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2037,7.654724497864504,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2038,7.672738292480294,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2039,7.694402449638935,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2040,7.718862387919379,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2041,7.728843734894927,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2042,7.740489029182195,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2043,7.753597811820561,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2044,7.768078237470347,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2045,7.783871834998356,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2046,7.78632956383187,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2047,7.789914139178154,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2048,7.7946168024710305,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2049,7.800474798894797,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2050,7.8077371367423645,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2051,7.806836082809056,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2052,7.807827809244051,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2053,7.810885985054715,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2054,7.816135210964499,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2055,7.823593201374714,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2056,7.83926528873384,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2057,7.856808073720917,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2058,7.875942335251527,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2059,7.8964401519009515,WWB,KKW50,PJ
Prozesswärme (1200-1400°C),2060,7.918020925171773,WWB,KKW50,PJ
Prozesswärme (>1400°C),2000,10.407350524021652,WWB,KKW50,PJ
Prozesswärme (>1400°C),2001,10.415050360560157,WWB,KKW50,PJ
Prozesswärme (>1400°C),2002,10.144629702159552,WWB,KKW50,PJ
Prozesswärme (>1400°C),2003,10.762239835463932,WWB,KKW50,PJ
Prozesswärme (>1400°C),2004,11.527355514608157,WWB,KKW50,PJ
Prozesswärme (>1400°C),2005,11.495020943006335,WWB,KKW50,PJ
Prozesswärme (>1400°C),2006,12.276569648659917,WWB,KKW50,PJ
Prozesswärme (>1400°C),2007,12.613345942428463,WWB,KKW50,PJ
Prozesswärme (>1400°C),2008,12.315349133154074,WWB,KKW50,PJ
Prozesswärme (>1400°C),2009,12.048104357774442,WWB,KKW50,PJ
Prozesswärme (>1400°C),2010,12.317379557730678,WWB,KKW50,PJ
Prozesswärme (>1400°C),2011,11.562530168603857,WWB,KKW50,PJ
Prozesswärme (>1400°C),2012,11.801993455416099,WWB,KKW50,PJ
Prozesswärme (>1400°C),2013,12.241119122189005,WWB,KKW50,PJ
Prozesswärme (>1400°C),2014,12.909610939059498,WWB,KKW50,PJ
Prozesswärme (>1400°C),2015,11.584256627305331,WWB,KKW50,PJ
Prozesswärme (>1400°C),2016,11.295087811488894,WWB,KKW50,PJ
Prozesswärme (>1400°C),2017,11.280997346361268,WWB,KKW50,PJ
Prozesswärme (>1400°C),2018,11.254920072682918,WWB,KKW50,PJ
Prozesswärme (>1400°C),2019,10.775217093940114,WWB,KKW50,PJ
Prozesswärme (>1400°C),2020,11.7491251232022,WWB,KKW50,PJ
Prozesswärme (>1400°C),2021,11.758246905013882,WWB,KKW50,PJ
Prozesswärme (>1400°C),2022,11.768042247217377,WWB,KKW50,PJ
Prozesswärme (>1400°C),2023,11.778245328867534,WWB,KKW50,PJ
Prozesswärme (>1400°C),2024,11.788330173837656,WWB,KKW50,PJ
Prozesswärme (>1400°C),2025,11.79802702332822,WWB,KKW50,PJ
Prozesswärme (>1400°C),2026,11.804880426951884,WWB,KKW50,PJ
Prozesswärme (>1400°C),2027,11.812298471084983,WWB,KKW50,PJ
Prozesswärme (>1400°C),2028,11.820588476848032,WWB,KKW50,PJ
Prozesswärme (>1400°C),2029,11.829519539310853,WWB,KKW50,PJ
Prozesswärme (>1400°C),2030,11.838628379398342,WWB,KKW50,PJ
Prozesswärme (>1400°C),2031,11.847899642187413,WWB,KKW50,PJ
Prozesswärme (>1400°C),2032,11.857027054002952,WWB,KKW50,PJ
Prozesswärme (>1400°C),2033,11.866197418441239,WWB,KKW50,PJ
Prozesswärme (>1400°C),2034,11.875703857240662,WWB,KKW50,PJ
Prozesswärme (>1400°C),2035,11.885664831370136,WWB,KKW50,PJ
Prozesswärme (>1400°C),2036,11.89222356180185,WWB,KKW50,PJ
Prozesswärme (>1400°C),2037,11.899139021679321,WWB,KKW50,PJ
Prozesswärme (>1400°C),2038,11.90630429033424,WWB,KKW50,PJ
Prozesswärme (>1400°C),2039,11.913624727414417,WWB,KKW50,PJ
Prozesswärme (>1400°C),2040,11.921020453879432,WWB,KKW50,PJ
Prozesswärme (>1400°C),2041,11.925803781477784,WWB,KKW50,PJ
Prozesswärme (>1400°C),2042,11.930619534373342,WWB,KKW50,PJ
Prozesswärme (>1400°C),2043,11.935487594135404,WWB,KKW50,PJ
Prozesswärme (>1400°C),2044,11.940432243499554,WWB,KKW50,PJ
Prozesswärme (>1400°C),2045,11.945482052266078,WWB,KKW50,PJ
Prozesswärme (>1400°C),2046,11.948238815050798,WWB,KKW50,PJ
Prozesswärme (>1400°C),2047,11.95107394369429,WWB,KKW50,PJ
Prozesswärme (>1400°C),2048,11.95401703223486,WWB,KKW50,PJ
Prozesswärme (>1400°C),2049,11.957064372199763,WWB,KKW50,PJ
Prozesswärme (>1400°C),2050,11.960305287944689,WWB,KKW50,PJ
Prozesswärme (>1400°C),2051,11.962191522074404,WWB,KKW50,PJ
Prozesswärme (>1400°C),2052,11.964346815759669,WWB,KKW50,PJ
Prozesswärme (>1400°C),2053,11.966730802860733,WWB,KKW50,PJ
Prozesswärme (>1400°C),2054,11.969361251291781,WWB,KKW50,PJ
Prozesswärme (>1400°C),2055,11.972164876859734,WWB,KKW50,PJ
Prozesswärme (>1400°C),2056,11.976399368018733,WWB,KKW50,PJ
Prozesswärme (>1400°C),2057,11.980749107602305,WWB,KKW50,PJ
Prozesswärme (>1400°C),2058,11.985180047444777,WWB,KKW50,PJ
Prozesswärme (>1400°C),2059,11.98966157739402,WWB,KKW50,PJ
Prozesswärme (>1400°C),2060,11.994168646670742,WWB,KKW50,PJ
Fernwärmeeinspeisung,2000,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2001,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2002,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2003,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2004,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2005,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2006,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2007,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2008,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2009,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2010,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2011,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2012,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2013,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2014,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2015,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2016,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2017,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2018,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2019,0.0,WWB,KKW50,PJ
Fernwärmeeinspeisung,2020,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2021,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2022,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2023,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2024,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2025,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2026,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2027,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2028,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2029,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2030,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2031,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2032,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2033,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2034,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2035,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2036,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2037,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2038,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2039,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2040,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2041,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2042,-0.59526,WWB,KKW50,PJ
Fernwärmeeinspeisung,2043,-0.59526,WWB,KKW50,PJ
