variable,unit,year,value,scenario,variant
Güterverkehr,Mrd. tkm,2016,27.837240470666142,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2017,27.329596436226634,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2018,27.916432369369133,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2019,28.50326739992914,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2020,29.090305356361537,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2021,29.549361773004975,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2022,30.008419361277436,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2023,30.467477163526834,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2024,30.926534167207222,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2025,31.38559060986445,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2026,31.747937877338188,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2027,32.11028577991734,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2028,32.47263172330818,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2029,32.83497922870525,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2030,33.197326036385945,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2031,33.40780631014302,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2032,33.618285494795856,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2033,33.82876504785163,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2034,34.039244471781664,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2035,34.24972472817094,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2036,34.46131364302451,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2037,34.672904896007495,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2038,34.88449371803419,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2039,35.09608283632819,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2040,35.30767281537182,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2041,35.50236057346592,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2042,35.69537699999725,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2043,35.886319754480354,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2044,36.07494805158314,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2045,36.26142446895808,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2046,36.45437838478743,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2047,36.645759247674846,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2048,36.835394557495256,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2049,37.02318339991532,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2050,37.20934634041503,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2051,37.33158466456104,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2052,37.452135311872446,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2053,37.57145072976424,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2054,37.68992255274767,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2055,37.80815315589457,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2056,37.92672342205442,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2057,38.04657436540166,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2058,38.167908964443185,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2059,38.29066385653892,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2060,38.41470839541745,ZERO-A,KKW50
Strasse,Mrd. tkm,2000,13.609262263428455,ZERO-A,KKW50
Strasse,Mrd. tkm,2001,14.206160498556814,ZERO-A,KKW50
Strasse,Mrd. tkm,2002,14.489118844958085,ZERO-A,KKW50
Strasse,Mrd. tkm,2003,14.985703119719659,ZERO-A,KKW50
Strasse,Mrd. tkm,2004,15.34109651491151,ZERO-A,KKW50
Strasse,Mrd. tkm,2005,15.709174060945479,ZERO-A,KKW50
Strasse,Mrd. tkm,2006,16.25872778400712,ZERO-A,KKW50
Strasse,Mrd. tkm,2007,16.889417387615357,ZERO-A,KKW50
Strasse,Mrd. tkm,2008,17.12998749001292,ZERO-A,KKW50
Strasse,Mrd. tkm,2009,16.77472842093715,ZERO-A,KKW50
Strasse,Mrd. tkm,2010,16.90635930923111,ZERO-A,KKW50
Strasse,Mrd. tkm,2011,17.37242802541125,ZERO-A,KKW50
Strasse,Mrd. tkm,2012,17.108606737960972,ZERO-A,KKW50
Strasse,Mrd. tkm,2013,17.240925826204112,ZERO-A,KKW50
Strasse,Mrd. tkm,2014,17.541072923515962,ZERO-A,KKW50
Strasse,Mrd. tkm,2015,17.213605779515305,ZERO-A,KKW50
Strasse,Mrd. tkm,2016,16.963118282496733,ZERO-A,KKW50
Strasse,Mrd. tkm,2017,17.21551441022376,ZERO-A,KKW50
Strasse,Mrd. tkm,2018,17.399430506129157,ZERO-A,KKW50
Strasse,Mrd. tkm,2019,17.58334569945057,ZERO-A,KKW50
Strasse,Mrd. tkm,2020,17.767263004655046,ZERO-A,KKW50
Strasse,Mrd. tkm,2021,17.936188223371484,ZERO-A,KKW50
Strasse,Mrd. tkm,2022,18.105114610898923,ZERO-A,KKW50
Strasse,Mrd. tkm,2023,18.274041212926953,ZERO-A,KKW50
Strasse,Mrd. tkm,2024,18.442967016828838,ZERO-A,KKW50
Strasse,Mrd. tkm,2025,18.611892261232157,ZERO-A,KKW50
Strasse,Mrd. tkm,2026,18.780818728633733,ZERO-A,KKW50
Strasse,Mrd. tkm,2027,18.949745830080523,ZERO-A,KKW50
Strasse,Mrd. tkm,2028,19.118670974201443,ZERO-A,KKW50
Strasse,Mrd. tkm,2029,19.287597680601337,ZERO-A,KKW50
Strasse,Mrd. tkm,2030,19.45652368823477,ZERO-A,KKW50
Strasse,Mrd. tkm,2031,19.626707961388213,ZERO-A,KKW50
Strasse,Mrd. tkm,2032,19.796891147397,ZERO-A,KKW50
Strasse,Mrd. tkm,2033,19.96707469965503,ZERO-A,KKW50
Strasse,Mrd. tkm,2034,20.13725812442971,ZERO-A,KKW50
Strasse,Mrd. tkm,2035,20.307442380551244,ZERO-A,KKW50
Strasse,Mrd. tkm,2036,20.47762528061838,ZERO-A,KKW50
Strasse,Mrd. tkm,2037,20.64781051700605,ZERO-A,KKW50
Strasse,Mrd. tkm,2038,20.81799332412811,ZERO-A,KKW50
Strasse,Mrd. tkm,2039,20.988176428036645,ZERO-A,KKW50
Strasse,Mrd. tkm,2040,21.158360391051993,ZERO-A,KKW50
Strasse,Mrd. tkm,2041,21.29891334277179,ZERO-A,KKW50
Strasse,Mrd. tkm,2042,21.437794961730383,ZERO-A,KKW50
Strasse,Mrd. tkm,2043,21.57460290956613,ZERO-A,KKW50
Strasse,Mrd. tkm,2044,21.709096399734303,ZERO-A,KKW50
Strasse,Mrd. tkm,2045,21.841438010668348,ZERO-A,KKW50
Strasse,Mrd. tkm,2046,21.97182055333534,ZERO-A,KKW50
Strasse,Mrd. tkm,2047,22.100630043718713,ZERO-A,KKW50
Strasse,Mrd. tkm,2048,22.227693980484506,ZERO-A,KKW50
Strasse,Mrd. tkm,2049,22.352911450436437,ZERO-A,KKW50
Strasse,Mrd. tkm,2050,22.476503018707394,ZERO-A,KKW50
Strasse,Mrd. tkm,2051,22.598460805006603,ZERO-A,KKW50
Strasse,Mrd. tkm,2052,22.718730913341883,ZERO-A,KKW50
Strasse,Mrd. tkm,2053,22.83776579270253,ZERO-A,KKW50
Strasse,Mrd. tkm,2054,22.955957077154807,ZERO-A,KKW50
Strasse,Mrd. tkm,2055,23.07390714146086,ZERO-A,KKW50
Strasse,Mrd. tkm,2056,23.192176668652134,ZERO-A,KKW50
Strasse,Mrd. tkm,2057,23.31172687295826,ZERO-A,KKW50
Strasse,Mrd. tkm,2058,23.432760732283473,ZERO-A,KKW50
Strasse,Mrd. tkm,2059,23.555214885466455,ZERO-A,KKW50
Strasse,Mrd. tkm,2060,23.678958685030455,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2000,10.071101218859555,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2001,10.096456917380948,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2002,10.121812617002558,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2003,10.14716831567193,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2004,10.172524012650348,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2005,10.197879711521265,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2006,10.929152266436887,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2007,10.680424818934469,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2008,11.029697372155693,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2009,9.447969925623912,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2010,9.85524247689824,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2011,10.212226452293455,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2012,9.760210427268767,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2013,10.286194401291597,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2014,10.699178374504102,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2015,10.781162349251517,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2016,10.874122188169405,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2017,10.114082026002874,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2018,10.517001863239974,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2019,10.919921700478566,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2020,11.323042351706498,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2021,11.613173549633496,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2022,11.903304750378517,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2023,12.193435950599882,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2024,12.483567150378382,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2025,12.773698348632292,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2026,12.967119148704462,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2027,13.160539949836817,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2028,13.353960749106744,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2029,13.54738154810392,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2030,13.74080234815118,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2031,13.781098348754814,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2032,13.821394347398845,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2033,13.861690348196605,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2034,13.90198634735195,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2035,13.942282347619694,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2036,13.983688362406136,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2037,14.025094379001445,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2038,14.066500393906082,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2039,14.107906408291555,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2040,14.149312424319817,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2041,14.203447230694128,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2042,14.257582038266865,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2043,14.311716844914226,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2044,14.36585165184885,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2045,14.419986458289737,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2046,14.482557831452088,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2047,14.545129203956126,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2048,14.607700577010752,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2049,14.670271949478884,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2050,14.732843321707628,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2051,14.733123859554443,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2052,14.733404398530555,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2053,14.73368493706171,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2054,14.733965475592868,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2055,14.734246014433706,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2056,14.734546753402288,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2057,14.734847492443402,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2058,14.735148232159705,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2059,14.735448971072463,ZERO-A,KKW50
Eisenbahn,Mrd. tkm,2060,14.735749710386996,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2000,95.16979044026034,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2001,96.45332507443155,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2002,98.05245301760779,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2003,99.52847985767232,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2004,100.99828876950716,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2005,102.01587175630326,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2006,103.40722383349105,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2007,105.32926684514842,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2008,107.65856488753249,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2009,111.1474707796451,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2010,114.02416749385254,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2011,115.24227621423256,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2012,116.5607679168482,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2013,118.03846920800382,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2014,119.88806718323659,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2015,121.63273778703446,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2016,124.21429782906067,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2017,126.09847332878537,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2018,127.13759594808556,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2019,128.1702148626266,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2020,129.19556724709213,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2021,130.35162685661115,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2022,131.5011662509287,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2023,132.6431524445016,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2024,133.77580732512453,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2025,134.89697650076755,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2026,135.929740445904,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2027,136.9488522116091,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2028,137.95301972915718,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2029,138.9418012394361,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2030,139.91477619573007,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2031,140.83657867668046,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2032,141.7201205330326,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2033,142.55464357687757,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2034,143.31675655252903,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2035,144.01658674502968,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2036,144.61729030785395,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2037,145.1457310762639,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2038,145.62312022017483,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2039,146.06150145018066,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2040,146.4718667835577,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2041,146.8576815011932,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2042,147.23047795250153,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2043,147.59190135911047,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2044,147.9412514372979,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2045,148.27987082794004,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2046,148.57007179346823,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2047,148.85097683042386,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2048,149.12211572871018,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2049,149.383211540418,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2050,149.634358014962,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2051,149.76213114998097,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2052,149.88033378430362,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2053,149.98976425548946,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2054,150.08893641399237,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2055,150.179254495646,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2056,150.26064345398322,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2057,150.3330528273822,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2058,150.39786566571695,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2059,150.45457694545235,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2060,150.50494747540986,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2000,79.14189029852075,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2001,79.57420507304982,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2002,80.39711287436762,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2003,81.05701980271039,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2004,81.8048087836528,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2005,82.0139717409359,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2006,82.94082375270744,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2007,83.93156681441661,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2008,86.06346493021773,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2009,88.67567059929769,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2010,90.8605676237776,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2011,91.67147631436586,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2012,93.08616789600296,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2013,94.33916917138812,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2014,95.56216707337734,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2015,96.8466378139089,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2016,98.92319787346366,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2017,100.77807333409028,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2018,101.29939284140356,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2019,101.81331358800058,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2020,102.3190893250606,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2021,103.06110981431723,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2022,103.79659520003398,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2023,104.52454478117801,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2024,105.24323481142993,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2025,105.9505775801545,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2026,106.645643290558,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2027,107.3272666836712,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2028,107.99419845365753,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2029,108.64601459456348,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2030,109.28231199566245,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2031,109.94490961863274,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2032,110.57027614225929,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2033,111.14799729101367,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2034,111.65542258580311,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2035,112.10238320965358,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2036,112.4899959295525,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2037,112.80751137763471,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2038,113.0754926106834,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2039,113.3056173720305,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2040,113.50854028592546,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2041,113.72932846824523,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2042,113.93769853149435,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2043,114.13522304750693,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2044,114.3212417527193,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2045,114.49703746024197,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2046,114.66289298434525,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2047,114.81989955588844,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2048,114.96761536082015,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2049,115.10578216009671,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2050,115.23449213907828,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2051,115.35423820818741,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2052,115.4648963179895,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2053,115.56722887374909,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2054,115.65982720807212,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2055,115.74402983421545,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2056,115.81976697265574,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2057,115.88699508811726,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2058,115.94702947719863,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2059,115.99939287370641,ZERO-B,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2060,116.04575878686792,ZERO-B,KKW50
Busse,Mrd. Pkm,2000,2.5637027787521585,ZERO-B,KKW50
Busse,Mrd. Pkm,2001,2.6962541928748536,ZERO-B,KKW50
Busse,Mrd. Pkm,2002,2.7538058892138597,ZERO-B,KKW50
Busse,Mrd. Pkm,2003,2.8512573554161853,ZERO-B,KKW50
Busse,Mrd. Pkm,2004,2.8546088407891674,ZERO-B,KKW50
Busse,Mrd. Pkm,2005,3.0765000153673574,ZERO-B,KKW50
Busse,Mrd. Pkm,2006,3.102100080783601,ZERO-B,KKW50
Busse,Mrd. Pkm,2007,3.1410000307318136,ZERO-B,KKW50
Busse,Mrd. Pkm,2008,2.916499957314774,ZERO-B,KKW50
Busse,Mrd. Pkm,2009,2.9665001803474382,ZERO-B,KKW50
Busse,Mrd. Pkm,2010,3.0086998700749574,ZERO-B,KKW50
Busse,Mrd. Pkm,2011,3.0287998998667036,ZERO-B,KKW50
Busse,Mrd. Pkm,2012,3.0819000208452354,ZERO-B,KKW50
Busse,Mrd. Pkm,2013,3.1320000366156817,ZERO-B,KKW50
Busse,Mrd. Pkm,2014,3.1854001098592515,ZERO-B,KKW50
Busse,Mrd. Pkm,2015,3.243499973125523,ZERO-B,KKW50
Busse,Mrd. Pkm,2016,3.3039999555969937,ZERO-B,KKW50
Busse,Mrd. Pkm,2017,3.278799994695084,ZERO-B,KKW50
Busse,Mrd. Pkm,2018,3.3513182581971344,ZERO-B,KKW50
Busse,Mrd. Pkm,2019,3.4247315776563565,ZERO-B,KKW50
Busse,Mrd. Pkm,2020,3.4990233765769445,ZERO-B,KKW50
Busse,Mrd. Pkm,2021,3.5419917897686735,ZERO-B,KKW50
Busse,Mrd. Pkm,2022,3.5849750912987495,ZERO-B,KKW50
Busse,Mrd. Pkm,2023,3.62794099665688,ZERO-B,KKW50
Busse,Mrd. Pkm,2024,3.6708351399572434,ZERO-B,KKW50
Busse,Mrd. Pkm,2025,3.7135908398049646,ZERO-B,KKW50
Busse,Mrd. Pkm,2026,3.7544325088813397,ZERO-B,KKW50
Busse,Mrd. Pkm,2027,3.7950643158166883,ZERO-B,KKW50
Busse,Mrd. Pkm,2028,3.835443497721851,ZERO-B,KKW50
Busse,Mrd. Pkm,2029,3.8755523014382813,ZERO-B,KKW50
Busse,Mrd. Pkm,2030,3.915373290976702,ZERO-B,KKW50
Busse,Mrd. Pkm,2031,3.951935724714376,ZERO-B,KKW50
Busse,Mrd. Pkm,2032,3.987468633197532,ZERO-B,KKW50
Busse,Mrd. Pkm,2033,4.021628104045681,ZERO-B,KKW50
Busse,Mrd. Pkm,2034,4.053673360665331,ZERO-B,KKW50
Busse,Mrd. Pkm,2035,4.083900505073076,ZERO-B,KKW50
Busse,Mrd. Pkm,2036,4.111455994463072,ZERO-B,KKW50
Busse,Mrd. Pkm,2037,4.136845961255405,ZERO-B,KKW50
Busse,Mrd. Pkm,2038,4.160718518582357,ZERO-B,KKW50
Busse,Mrd. Pkm,2039,4.183439633705822,ZERO-B,KKW50
Busse,Mrd. Pkm,2040,4.20534669965244,ZERO-B,KKW50
Busse,Mrd. Pkm,2041,4.221944952139881,ZERO-B,KKW50
Busse,Mrd. Pkm,2042,4.23794305737087,ZERO-B,KKW50
Busse,Mrd. Pkm,2043,4.253413665138946,ZERO-B,KKW50
Busse,Mrd. Pkm,2044,4.2683167552857215,ZERO-B,KKW50
Busse,Mrd. Pkm,2045,4.2827121555768635,ZERO-B,KKW50
Busse,Mrd. Pkm,2046,4.295736384880505,ZERO-B,KKW50
Busse,Mrd. Pkm,2047,4.308313638171769,ZERO-B,KKW50
Busse,Mrd. Pkm,2048,4.320415519405178,ZERO-B,KKW50
Busse,Mrd. Pkm,2049,4.332023319715252,ZERO-B,KKW50
