fuel,year,value,scenario,variant
Umweltwärme,2000,4.311665453231985,ZERO-Basis,KKW50
Umweltwärme,2001,4.671349211130204,ZERO-Basis,KKW50
Umweltwärme,2002,4.790424336360018,ZERO-Basis,KKW50
Umweltwärme,2003,5.245092875244933,ZERO-Basis,KKW50
Umweltwärme,2004,5.50993639614604,ZERO-Basis,KKW50
Umweltwärme,2005,6.090041136576945,ZERO-Basis,KKW50
Umweltwärme,2006,6.324669387544814,ZERO-Basis,KKW50
Umweltwärme,2007,6.83956096798827,ZERO-Basis,KKW50
Umweltwärme,2008,8.149835165376574,ZERO-Basis,KKW50
Umweltwärme,2009,8.957720965940698,ZERO-Basis,KKW50
Umweltwärme,2010,10.847755226117595,ZERO-Basis,KKW50
Umweltwärme,2011,10.41946450762548,ZERO-Basis,KKW50
Umweltwärme,2012,12.18688733209782,ZERO-Basis,KKW50
Umweltwärme,2013,13.629168462329448,ZERO-Basis,KKW50
Umweltwärme,2014,12.612383463542322,ZERO-Basis,KKW50
Umweltwärme,2015,14.393833736452246,ZERO-Basis,KKW50
Umweltwärme,2016,15.93283173848398,ZERO-Basis,KKW50
Umweltwärme,2017,16.587498872820866,ZERO-Basis,KKW50
Umweltwärme,2018,16.37440066494536,ZERO-Basis,KKW50
Umweltwärme,2019,18.016593627467138,ZERO-Basis,KKW50
Umweltwärme,2020,20.517121239436758,ZERO-Basis,KKW50
Umweltwärme,2021,22.328817458445684,ZERO-Basis,KKW50
Umweltwärme,2022,24.66592086476383,ZERO-Basis,KKW50
Umweltwärme,2023,27.29030924586838,ZERO-Basis,KKW50
Umweltwärme,2024,29.979411856748968,ZERO-Basis,KKW50
Umweltwärme,2025,33.03447133724632,ZERO-Basis,KKW50
Umweltwärme,2026,36.112791919234795,ZERO-Basis,KKW50
Umweltwärme,2027,39.1064408989129,ZERO-Basis,KKW50
Umweltwärme,2028,42.02112512899352,ZERO-Basis,KKW50
Umweltwärme,2029,44.86067082593718,ZERO-Basis,KKW50
Umweltwärme,2030,47.92004960347316,ZERO-Basis,KKW50
Umweltwärme,2031,50.58995650166986,ZERO-Basis,KKW50
Umweltwärme,2032,53.1271012176878,ZERO-Basis,KKW50
Umweltwärme,2033,55.77218669844236,ZERO-Basis,KKW50
Umweltwärme,2034,58.06062283364141,ZERO-Basis,KKW50
Umweltwärme,2035,60.251323237906824,ZERO-Basis,KKW50
Umweltwärme,2036,62.53246441537167,ZERO-Basis,KKW50
Umweltwärme,2037,64.67498937626631,ZERO-Basis,KKW50
Umweltwärme,2038,66.63055654946085,ZERO-Basis,KKW50
Umweltwärme,2039,68.63737266549367,ZERO-Basis,KKW50
Umweltwärme,2040,70.15513621003137,ZERO-Basis,KKW50
Umweltwärme,2041,72.24474257709765,ZERO-Basis,KKW50
Umweltwärme,2042,74.08886395395487,ZERO-Basis,KKW50
Umweltwärme,2043,76.4608336667204,ZERO-Basis,KKW50
Umweltwärme,2044,78.63471807542555,ZERO-Basis,KKW50
Umweltwärme,2045,80.963850464244,ZERO-Basis,KKW50
Umweltwärme,2046,83.41446129075175,ZERO-Basis,KKW50
Umweltwärme,2047,85.6077145777264,ZERO-Basis,KKW50
Umweltwärme,2048,87.33550892975113,ZERO-Basis,KKW50
Umweltwärme,2049,89.1316365579921,ZERO-Basis,KKW50
Umweltwärme,2050,90.42256944999826,ZERO-Basis,KKW50
Umweltwärme,2051,91.25148807287312,ZERO-Basis,KKW50
Umweltwärme,2052,91.9782076330444,ZERO-Basis,KKW50
Umweltwärme,2053,92.55599691398183,ZERO-Basis,KKW50
Umweltwärme,2054,92.86882766541183,ZERO-Basis,KKW50
Umweltwärme,2055,92.9659383622199,ZERO-Basis,KKW50
Umweltwärme,2056,93.0349328714915,ZERO-Basis,KKW50
Umweltwärme,2057,92.99983799336657,ZERO-Basis,KKW50
Umweltwärme,2058,92.88927730553982,ZERO-Basis,KKW50
Umweltwärme,2059,92.85117210521597,ZERO-Basis,KKW50
Umweltwärme,2060,92.66657560760379,ZERO-Basis,KKW50
Biogase (Brennstoff),2000,1.3965507870613547,ZERO-Basis,KKW50
Biogase (Brennstoff),2001,1.4362605911598134,ZERO-Basis,KKW50
Biogase (Brennstoff),2002,1.4298663981711222,ZERO-Basis,KKW50
Biogase (Brennstoff),2003,1.413242865055433,ZERO-Basis,KKW50
Biogase (Brennstoff),2004,1.4267454045523857,ZERO-Basis,KKW50
Biogase (Brennstoff),2005,1.4069371631920295,ZERO-Basis,KKW50
Biogase (Brennstoff),2006,1.451417308202035,ZERO-Basis,KKW50
Biogase (Brennstoff),2007,1.4825235907448082,ZERO-Basis,KKW50
Biogase (Brennstoff),2008,1.4933677766624123,ZERO-Basis,KKW50
Biogase (Brennstoff),2009,1.4984452130290336,ZERO-Basis,KKW50
Biogase (Brennstoff),2010,1.5752629035918913,ZERO-Basis,KKW50
Biogase (Brennstoff),2011,1.6718301581264674,ZERO-Basis,KKW50
Biogase (Brennstoff),2012,1.7487676795860252,ZERO-Basis,KKW50
Biogase (Brennstoff),2013,1.7407933894575156,ZERO-Basis,KKW50
Biogase (Brennstoff),2014,1.7504660903890246,ZERO-Basis,KKW50
Biogase (Brennstoff),2015,1.7426094467407087,ZERO-Basis,KKW50
Biogase (Brennstoff),2016,1.7443817557564112,ZERO-Basis,KKW50
Biogase (Brennstoff),2017,1.7459889783721627,ZERO-Basis,KKW50
Biogase (Brennstoff),2018,1.8404053337106059,ZERO-Basis,KKW50
Biogase (Brennstoff),2019,1.8890622425780101,ZERO-Basis,KKW50
Biogase (Brennstoff),2020,4.693940896722581,ZERO-Basis,KKW50
Biogase (Brennstoff),2021,4.923185863386013,ZERO-Basis,KKW50
Biogase (Brennstoff),2022,5.952202069135926,ZERO-Basis,KKW50
Biogase (Brennstoff),2023,6.802307366315248,ZERO-Basis,KKW50
Biogase (Brennstoff),2024,7.407851066357012,ZERO-Basis,KKW50
Biogase (Brennstoff),2025,8.295929174206977,ZERO-Basis,KKW50
Biogase (Brennstoff),2026,9.724207323862665,ZERO-Basis,KKW50
Biogase (Brennstoff),2027,11.06503606939379,ZERO-Basis,KKW50
Biogase (Brennstoff),2028,12.535809025531153,ZERO-Basis,KKW50
Biogase (Brennstoff),2029,13.886392247756396,ZERO-Basis,KKW50
Biogase (Brennstoff),2030,15.288659252381288,ZERO-Basis,KKW50
Biogase (Brennstoff),2031,16.670268355428743,ZERO-Basis,KKW50
Biogase (Brennstoff),2032,18.004035102029437,ZERO-Basis,KKW50
Biogase (Brennstoff),2033,19.28276127456423,ZERO-Basis,KKW50
Biogase (Brennstoff),2034,20.62410955518991,ZERO-Basis,KKW50
Biogase (Brennstoff),2035,22.027870093339015,ZERO-Basis,KKW50
Biogase (Brennstoff),2036,23.245732919876186,ZERO-Basis,KKW50
Biogase (Brennstoff),2037,24.454291209090833,ZERO-Basis,KKW50
Biogase (Brennstoff),2038,25.58483612072225,ZERO-Basis,KKW50
Biogase (Brennstoff),2039,26.713781792131694,ZERO-Basis,KKW50
Biogase (Brennstoff),2040,27.764196399514436,ZERO-Basis,KKW50
Biogase (Brennstoff),2041,28.799843236557052,ZERO-Basis,KKW50
Biogase (Brennstoff),2042,29.862198132120838,ZERO-Basis,KKW50
Biogase (Brennstoff),2043,30.509027333447953,ZERO-Basis,KKW50
Biogase (Brennstoff),2044,30.92908853079114,ZERO-Basis,KKW50
Biogase (Brennstoff),2045,31.189393635651545,ZERO-Basis,KKW50
Biogase (Brennstoff),2046,32.45466729598074,ZERO-Basis,KKW50
Biogase (Brennstoff),2047,33.26702464831568,ZERO-Basis,KKW50
Biogase (Brennstoff),2048,33.947523759079246,ZERO-Basis,KKW50
Biogase (Brennstoff),2049,34.178046781398955,ZERO-Basis,KKW50
Biogase (Brennstoff),2050,34.25282430643202,ZERO-Basis,KKW50
Biogase (Brennstoff),2051,33.10719745451028,ZERO-Basis,KKW50
Biogase (Brennstoff),2052,32.11990842050992,ZERO-Basis,KKW50
Biogase (Brennstoff),2053,31.16496932638262,ZERO-Basis,KKW50
Biogase (Brennstoff),2054,30.425065054310263,ZERO-Basis,KKW50
Biogase (Brennstoff),2055,29.794652152003536,ZERO-Basis,KKW50
Biogase (Brennstoff),2056,29.220560636775897,ZERO-Basis,KKW50
Biogase (Brennstoff),2057,28.70536625217723,ZERO-Basis,KKW50
Biogase (Brennstoff),2058,28.23132130050745,ZERO-Basis,KKW50
Biogase (Brennstoff),2059,27.789162749079658,ZERO-Basis,KKW50
Biogase (Brennstoff),2060,27.367964744184736,ZERO-Basis,KKW50
Solarwärme,2000,0.555366308989456,ZERO-Basis,KKW50
Solarwärme,2001,0.5996330527908569,ZERO-Basis,KKW50
Solarwärme,2002,0.6418125099264119,ZERO-Basis,KKW50
Solarwärme,2003,0.6808207434308323,ZERO-Basis,KKW50
Solarwärme,2004,0.7228253962312357,ZERO-Basis,KKW50
Solarwärme,2005,0.7733974811086809,ZERO-Basis,KKW50
Solarwärme,2006,0.8400197857245599,ZERO-Basis,KKW50
Solarwärme,2007,0.9218357415407991,ZERO-Basis,KKW50
Solarwärme,2008,1.0470453317571868,ZERO-Basis,KKW50
Solarwärme,2009,1.2366566810751418,ZERO-Basis,KKW50
Solarwärme,2010,1.451393255195394,ZERO-Basis,KKW50
Solarwärme,2011,1.6552594326186691,ZERO-Basis,KKW50
Solarwärme,2012,1.8525217827874008,ZERO-Basis,KKW50
Solarwärme,2013,2.042216133246714,ZERO-Basis,KKW50
Solarwärme,2014,2.210969282247908,ZERO-Basis,KKW50
Solarwärme,2015,2.3580474622796093,ZERO-Basis,KKW50
Solarwärme,2016,2.4508933475458856,ZERO-Basis,KKW50
Solarwärme,2017,2.498661588675919,ZERO-Basis,KKW50
Solarwärme,2018,2.567355427439609,ZERO-Basis,KKW50
Solarwärme,2019,2.6420870539391714,ZERO-Basis,KKW50
Solarwärme,2020,3.2482419011174755,ZERO-Basis,KKW50
Solarwärme,2021,3.4761782471141913,ZERO-Basis,KKW50
Solarwärme,2022,3.6610683568215285,ZERO-Basis,KKW50
Solarwärme,2023,3.8920200690924833,ZERO-Basis,KKW50
Solarwärme,2024,4.188646934715688,ZERO-Basis,KKW50
Solarwärme,2025,4.557999095463483,ZERO-Basis,KKW50
Solarwärme,2026,4.816981981063489,ZERO-Basis,KKW50
Solarwärme,2027,5.187358837454456,ZERO-Basis,KKW50
Solarwärme,2028,5.348563088375047,ZERO-Basis,KKW50
Solarwärme,2029,5.57200689055737,ZERO-Basis,KKW50
Solarwärme,2030,5.787727757705852,ZERO-Basis,KKW50
Solarwärme,2031,5.988699828420655,ZERO-Basis,KKW50
Solarwärme,2032,6.20489821925082,ZERO-Basis,KKW50
Solarwärme,2033,6.435689748576657,ZERO-Basis,KKW50
Solarwärme,2034,6.643351050402616,ZERO-Basis,KKW50
Solarwärme,2035,6.688446583634088,ZERO-Basis,KKW50
Solarwärme,2036,6.816415089484369,ZERO-Basis,KKW50
Solarwärme,2037,7.054425297083496,ZERO-Basis,KKW50
Solarwärme,2038,7.2241500886913785,ZERO-Basis,KKW50
Solarwärme,2039,7.501675641463907,ZERO-Basis,KKW50
Solarwärme,2040,7.904660759556048,ZERO-Basis,KKW50
Solarwärme,2041,8.210305514610676,ZERO-Basis,KKW50
Solarwärme,2042,8.368047880710728,ZERO-Basis,KKW50
Solarwärme,2043,8.581152950822391,ZERO-Basis,KKW50
Solarwärme,2044,8.821602244693949,ZERO-Basis,KKW50
Solarwärme,2045,8.75946444371236,ZERO-Basis,KKW50
Solarwärme,2046,9.012944100438165,ZERO-Basis,KKW50
Solarwärme,2047,9.134983248489618,ZERO-Basis,KKW50
Solarwärme,2048,9.385517035067702,ZERO-Basis,KKW50
Solarwärme,2049,9.435072366876485,ZERO-Basis,KKW50
Solarwärme,2050,9.548898222566262,ZERO-Basis,KKW50
Solarwärme,2051,9.580105278039774,ZERO-Basis,KKW50
Solarwärme,2052,9.608526827662033,ZERO-Basis,KKW50
Solarwärme,2053,9.662381938326034,ZERO-Basis,KKW50
Solarwärme,2054,9.71819671666472,ZERO-Basis,KKW50
Solarwärme,2055,9.832307025995123,ZERO-Basis,KKW50
Solarwärme,2056,9.963927587359574,ZERO-Basis,KKW50
Solarwärme,2057,10.13557635272766,ZERO-Basis,KKW50
Solarwärme,2058,10.24811049168931,ZERO-Basis,KKW50
Solarwärme,2059,10.340618376813596,ZERO-Basis,KKW50
Solarwärme,2060,10.416543225249189,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2000,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2001,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2002,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2003,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2004,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2005,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2006,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2007,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2008,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2009,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2010,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2011,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2012,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2013,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2014,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2015,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2016,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2017,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2018,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2019,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2020,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2021,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2022,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2023,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2024,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2025,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2026,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2027,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2028,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2029,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2030,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2031,0.003809637540055173,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2032,0.007559748021714382,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2033,0.011236071156988487,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2034,0.014828880648395867,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2035,0.018272597519801294,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2036,0.02160891763795566,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2037,0.02483759379422971,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2038,0.027915576624896108,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2039,0.030882090604805693,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2040,0.03373494470127529,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2041,0.0364715641021572,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2042,0.039100104500331294,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2043,0.041622545802935486,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2044,0.04404087594473115,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2045,0.04635252176387242,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2046,0.0455328813100616,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2047,0.044718713650544556,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2048,0.04391460135545913,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2049,0.04312476606671692,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2050,0.04234070238673463,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2051,0.04156670592602364,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2052,0.04080276852971509,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2053,0.04004887672407861,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2054,0.0393088194832557,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2055,0.038574882245402876,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2056,0.03785092222864403,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2057,0.03713690705384304,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2058,0.0364328001834446,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2059,0.03573856113001648,ZERO-Basis,KKW50
Biogene Flugtreibstoffe,2060,0.03505751851865209,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2000,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2001,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2002,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2003,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2004,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2005,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2006,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2007,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2008,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2009,0.0,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2010,0.002847140037597549,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2011,0.11196119706819234,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2012,0.12850042297777745,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2013,0.12994500366731981,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2014,0.2075903400218461,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2015,0.6243937525834957,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2016,0.9143941204777599,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2017,1.179760151908695,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2018,1.3103885188270994,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2019,1.279917681291876,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2020,1.368886006197111,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2021,1.7667554634705267,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2022,2.132911016807408,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2023,2.4684432590716314,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2024,2.7730739350421616,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2025,3.0464234309482636,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2026,3.2990027947460216,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2027,3.510936973400859,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2028,3.69404912473192,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2029,3.8490844492963356,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2030,3.9776919576451215,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2031,4.081482901064719,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2032,3.8805075053316753,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2033,3.6803695170962416,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2034,3.481276948252376,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2035,3.283526706829394,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2036,3.0874720296526377,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2037,2.884070608706141,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2038,2.684952072316569,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2039,2.4906788756121254,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2040,2.3014833072267598,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2041,2.1248746441303523,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2042,1.9574340194197837,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2043,1.7988653511506865,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2044,1.6491518171782622,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2045,1.508099920491089,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2046,1.3761914971978213,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2047,1.2471042865311903,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2048,1.1321369994692647,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2049,1.0250320718360324,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2050,0.9255730189448035,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2051,0.8354571289802862,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2052,0.7536945263942681,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2053,0.6799375092503958,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2054,0.6137817576645292,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2055,0.5547061417439506,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2056,0.5018640618009521,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2057,0.45456662177929597,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2058,0.4119872197058832,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2059,0.37356738067799095,ZERO-Basis,KKW50
Biogene Benzintreibstoffe,2060,0.33892181226930745,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2000,0.05960947917370989,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2001,0.06424392502567769,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2002,0.06024772753726397,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2003,0.08150329515362184,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2004,0.117406518800109,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2005,0.24488752615719706,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2006,0.3399123613836737,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2007,0.45329119575999743,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2008,0.49351754397529723,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2009,0.35374340566292917,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2010,0.41918694943321966,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2011,0.3385049495421931,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2012,0.3907606049154794,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2013,0.3478770112990039,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2014,0.6585908237989014,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2015,1.441115601943949,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2016,2.6474990377359515,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2017,4.428090408222334,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2018,6.217450055077334,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2019,6.521339361773794,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2020,5.754754171847893,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2021,4.233244570998755,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2022,3.8670891686899913,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2023,3.5315566213982694,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2024,3.2269260066056433,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2025,2.9535765964551324,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2026,2.700997295582026,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2027,2.489062941272124,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2028,2.305950792249091,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2029,2.1509156097029627,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2030,2.022308025912797,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2031,1.9500348832402632,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2032,2.185160859446314,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2033,2.4227125487720604,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2034,2.6629123484587445,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2035,2.9083634640469964,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2036,3.156868584696395,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2037,3.417480866792335,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2038,3.680474760474547,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2039,3.9435533762084427,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2040,4.206580804563341,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2041,4.560621520516371,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2042,4.909581053116244,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2043,5.253425579439964,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2044,5.591760309668605,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2045,5.913340414833723,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2046,6.062103051706139,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2047,6.204627420194103,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2048,6.329166576880703,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2049,6.441479226372572,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2050,6.541894761584728,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2051,6.656996865785988,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2052,6.763724920029284,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2053,6.862665942267123,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2054,6.954140260301087,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2055,7.039696843987217,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2056,7.119934527570516,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2057,7.196538277745216,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2058,7.270981912262501,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2059,7.345424623545311,ZERO-Basis,KKW50
Biogene Dieseltreibstoffe,2060,7.422359293353742,ZERO-Basis,KKW50
Biogas (Treibstoff),2000,0.006807971543491907,ZERO-Basis,KKW50
Biogas (Treibstoff),2001,0.008513219893446845,ZERO-Basis,KKW50
Biogas (Treibstoff),2002,0.007649028005182909,ZERO-Basis,KKW50
Biogas (Treibstoff),2003,0.009340221115187106,ZERO-Basis,KKW50
Biogas (Treibstoff),2004,0.01308628427023511,ZERO-Basis,KKW50
Biogas (Treibstoff),2005,0.01473669296514842,ZERO-Basis,KKW50
Biogas (Treibstoff),2006,0.013981157144919619,ZERO-Basis,KKW50
Biogas (Treibstoff),2007,0.01278850396612699,ZERO-Basis,KKW50
Biogas (Treibstoff),2008,0.016234182228528772,ZERO-Basis,KKW50
Biogas (Treibstoff),2009,0.0034337342921980916,ZERO-Basis,KKW50
