sector,year,value,scenario,variant,unit
Schwere Nutzfahrzeuge,2053,-0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2054,-0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2055,-0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2056,-0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2057,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2058,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2059,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2060,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,kumuliert 2020-50,0.29,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,kumuliert 2020-60,0.05,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2024,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2025,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2026,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2027,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2028,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2029,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2030,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2031,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2032,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2033,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2034,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2035,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2036,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2037,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2038,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2039,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2040,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2041,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2042,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2043,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2044,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2045,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2046,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2047,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2048,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2049,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2050,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2051,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2052,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2053,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2054,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2055,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2056,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2057,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2058,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2059,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2060,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,kumuliert 2020-50,-0.16,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,kumuliert 2020-60,-0.35,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2024,0.0,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2025,0.01,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2026,0.01,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2027,0.01,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2028,0.02,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2029,0.02,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2030,0.03,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2031,0.03,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2032,0.04,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2033,0.05,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2034,0.05,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2035,0.06,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2036,0.07,ZERO-Basis,KKW50,Mrd. CHF
