noga,sector,year,value,scenario,variant,unit
I,Gastgewerbe,2015,9.133680617836001,ZERO-B,KKW50,PJ
I,Gastgewerbe,2016,9.133687587127193,ZERO-B,KKW50,PJ
I,Gastgewerbe,2017,9.068713832708015,ZERO-B,KKW50,PJ
I,Gastgewerbe,2018,8.775067612555745,ZERO-B,KKW50,PJ
I,Gastgewerbe,2019,8.567928977920898,ZERO-B,KKW50,PJ
I,Gastgewerbe,2020,8.983301061009024,ZERO-B,KKW50,PJ
I,Gastgewerbe,2021,8.864232354898402,ZERO-B,KKW50,PJ
I,Gastgewerbe,2022,8.769921195057501,ZERO-B,KKW50,PJ
I,Gastgewerbe,2023,8.64593216482041,ZERO-B,KKW50,PJ
I,Gastgewerbe,2024,8.503167526167031,ZERO-B,KKW50,PJ
I,Gastgewerbe,2025,8.348858145364538,ZERO-B,KKW50,PJ
I,Gastgewerbe,2026,8.170133050878647,ZERO-B,KKW50,PJ
I,Gastgewerbe,2027,8.055291507961595,ZERO-B,KKW50,PJ
I,Gastgewerbe,2028,7.930183495672452,ZERO-B,KKW50,PJ
I,Gastgewerbe,2029,7.8298948602135265,ZERO-B,KKW50,PJ
I,Gastgewerbe,2030,7.734837946208064,ZERO-B,KKW50,PJ
I,Gastgewerbe,2031,7.614701541212105,ZERO-B,KKW50,PJ
I,Gastgewerbe,2032,7.5059228764364345,ZERO-B,KKW50,PJ
I,Gastgewerbe,2033,7.365036583305936,ZERO-B,KKW50,PJ
I,Gastgewerbe,2034,7.236409094065945,ZERO-B,KKW50,PJ
I,Gastgewerbe,2035,7.137788080360641,ZERO-B,KKW50,PJ
I,Gastgewerbe,2036,6.994310540732895,ZERO-B,KKW50,PJ
I,Gastgewerbe,2037,6.890784139757297,ZERO-B,KKW50,PJ
I,Gastgewerbe,2038,6.773837587217049,ZERO-B,KKW50,PJ
I,Gastgewerbe,2039,6.666161873931113,ZERO-B,KKW50,PJ
I,Gastgewerbe,2040,6.574028778817455,ZERO-B,KKW50,PJ
I,Gastgewerbe,2041,6.484764933963879,ZERO-B,KKW50,PJ
I,Gastgewerbe,2042,6.403788369120656,ZERO-B,KKW50,PJ
I,Gastgewerbe,2043,6.275749057539447,ZERO-B,KKW50,PJ
I,Gastgewerbe,2044,6.187673744648258,ZERO-B,KKW50,PJ
I,Gastgewerbe,2045,6.096523779049502,ZERO-B,KKW50,PJ
I,Gastgewerbe,2046,5.99913157371823,ZERO-B,KKW50,PJ
I,Gastgewerbe,2047,5.912958173449505,ZERO-B,KKW50,PJ
I,Gastgewerbe,2048,5.818831180347005,ZERO-B,KKW50,PJ
I,Gastgewerbe,2049,5.736236102274489,ZERO-B,KKW50,PJ
I,Gastgewerbe,2050,5.647308967364796,ZERO-B,KKW50,PJ
I,Gastgewerbe,2051,5.57855824454119,ZERO-B,KKW50,PJ
I,Gastgewerbe,2052,5.517114870630154,ZERO-B,KKW50,PJ
I,Gastgewerbe,2053,5.47376008935443,ZERO-B,KKW50,PJ
I,Gastgewerbe,2054,5.410169040869764,ZERO-B,KKW50,PJ
I,Gastgewerbe,2055,5.35204256847264,ZERO-B,KKW50,PJ
I,Gastgewerbe,2056,5.301017382588068,ZERO-B,KKW50,PJ
I,Gastgewerbe,2057,5.2471096167290305,ZERO-B,KKW50,PJ
I,Gastgewerbe,2058,5.198593833870439,ZERO-B,KKW50,PJ
I,Gastgewerbe,2059,5.132965019954873,ZERO-B,KKW50,PJ
I,Gastgewerbe,2060,5.085015517855097,ZERO-B,KKW50,PJ
K,Finanzwesen,2000,2.979505116879941,ZERO-B,KKW50,PJ
K,Finanzwesen,2001,3.1735979933761778,ZERO-B,KKW50,PJ
K,Finanzwesen,2002,3.203454085968766,ZERO-B,KKW50,PJ
K,Finanzwesen,2003,3.31614467006046,ZERO-B,KKW50,PJ
K,Finanzwesen,2004,3.2578620564632264,ZERO-B,KKW50,PJ
K,Finanzwesen,2005,3.2919997942673334,ZERO-B,KKW50,PJ
K,Finanzwesen,2006,3.3628242318731165,ZERO-B,KKW50,PJ
K,Finanzwesen,2007,3.360169483044867,ZERO-B,KKW50,PJ
K,Finanzwesen,2008,3.453071032390736,ZERO-B,KKW50,PJ
K,Finanzwesen,2009,3.5023754676950163,ZERO-B,KKW50,PJ
K,Finanzwesen,2010,3.5425384198740613,ZERO-B,KKW50,PJ
K,Finanzwesen,2011,3.547782111727814,ZERO-B,KKW50,PJ
K,Finanzwesen,2012,3.5266312815851224,ZERO-B,KKW50,PJ
K,Finanzwesen,2013,3.5241004550186625,ZERO-B,KKW50,PJ
K,Finanzwesen,2014,3.417963981225201,ZERO-B,KKW50,PJ
K,Finanzwesen,2015,3.5556076100835394,ZERO-B,KKW50,PJ
K,Finanzwesen,2016,3.436983337830848,ZERO-B,KKW50,PJ
K,Finanzwesen,2017,3.4724315612656524,ZERO-B,KKW50,PJ
K,Finanzwesen,2018,3.5643260163008623,ZERO-B,KKW50,PJ
K,Finanzwesen,2019,3.448305439843196,ZERO-B,KKW50,PJ
K,Finanzwesen,2020,3.552208584790008,ZERO-B,KKW50,PJ
K,Finanzwesen,2021,3.5187614947264994,ZERO-B,KKW50,PJ
K,Finanzwesen,2022,3.511158485130204,ZERO-B,KKW50,PJ
K,Finanzwesen,2023,3.492515109743538,ZERO-B,KKW50,PJ
K,Finanzwesen,2024,3.4613708111372197,ZERO-B,KKW50,PJ
K,Finanzwesen,2025,3.4287601106566443,ZERO-B,KKW50,PJ
K,Finanzwesen,2026,3.406165540659596,ZERO-B,KKW50,PJ
K,Finanzwesen,2027,3.3755588335657754,ZERO-B,KKW50,PJ
K,Finanzwesen,2028,3.327122968596347,ZERO-B,KKW50,PJ
K,Finanzwesen,2029,3.2892651867107556,ZERO-B,KKW50,PJ
K,Finanzwesen,2030,3.25351320201804,ZERO-B,KKW50,PJ
K,Finanzwesen,2031,3.2312105880189037,ZERO-B,KKW50,PJ
K,Finanzwesen,2032,3.1901907179348603,ZERO-B,KKW50,PJ
K,Finanzwesen,2033,3.1456077407782157,ZERO-B,KKW50,PJ
K,Finanzwesen,2034,3.107462695558934,ZERO-B,KKW50,PJ
K,Finanzwesen,2035,3.08019029395325,ZERO-B,KKW50,PJ
K,Finanzwesen,2036,3.0358464251754067,ZERO-B,KKW50,PJ
K,Finanzwesen,2037,3.0103866789042453,ZERO-B,KKW50,PJ
K,Finanzwesen,2038,2.969417516275849,ZERO-B,KKW50,PJ
K,Finanzwesen,2039,2.94580782375411,ZERO-B,KKW50,PJ
K,Finanzwesen,2040,2.9268120110971996,ZERO-B,KKW50,PJ
K,Finanzwesen,2041,2.8960661198094453,ZERO-B,KKW50,PJ
K,Finanzwesen,2042,2.8764831821623646,ZERO-B,KKW50,PJ
K,Finanzwesen,2043,2.84085003737683,ZERO-B,KKW50,PJ
K,Finanzwesen,2044,2.8131553381338845,ZERO-B,KKW50,PJ
K,Finanzwesen,2045,2.7829653569363537,ZERO-B,KKW50,PJ
K,Finanzwesen,2046,2.7479958839084095,ZERO-B,KKW50,PJ
K,Finanzwesen,2047,2.719844866931447,ZERO-B,KKW50,PJ
K,Finanzwesen,2048,2.693963828706046,ZERO-B,KKW50,PJ
K,Finanzwesen,2049,2.677103307913639,ZERO-B,KKW50,PJ
K,Finanzwesen,2050,2.6502519262424507,ZERO-B,KKW50,PJ
K,Finanzwesen,2051,2.63528929154701,ZERO-B,KKW50,PJ
K,Finanzwesen,2052,2.622012490378542,ZERO-B,KKW50,PJ
