sector,unit,year,value,scenario,variant
,pro BIP [MJ/CHF],2046,0.10068383717889352,ZERO-B,KKW50
,pro BIP [MJ/CHF],2047,0.09910027839112995,ZERO-B,KKW50
,pro BIP [MJ/CHF],2048,0.09745205600578741,ZERO-B,KKW50
,pro BIP [MJ/CHF],2049,0.0959830994686503,ZERO-B,KKW50
,pro BIP [MJ/CHF],2050,0.09450113238750889,ZERO-B,KKW50
,pro BIP [MJ/CHF],2051,0.09314737984637889,ZERO-B,KKW50
,pro BIP [MJ/CHF],2052,0.09190493261824231,ZERO-B,KKW50
,pro BIP [MJ/CHF],2053,0.09069999868306475,ZERO-B,KKW50
,pro BIP [MJ/CHF],2054,0.0896794920723339,ZERO-B,KKW50
,pro BIP [MJ/CHF],2055,0.08853011515029122,ZERO-B,KKW50
,pro BIP [MJ/CHF],2056,0.08767861950216269,ZERO-B,KKW50
,pro BIP [MJ/CHF],2057,0.08657207178549407,ZERO-B,KKW50
,pro BIP [MJ/CHF],2058,0.08547025959959066,ZERO-B,KKW50
,pro BIP [MJ/CHF],2059,0.0844346244863781,ZERO-B,KKW50
,pro BIP [MJ/CHF],2060,0.08334808035742529,ZERO-B,KKW50
Industrie,absolut [PJ],2000,160.77192173577717,ZERO-B,KKW50
Industrie,absolut [PJ],2001,166.24900570911868,ZERO-B,KKW50
Industrie,absolut [PJ],2002,158.8314826507968,ZERO-B,KKW50
Industrie,absolut [PJ],2003,162.56145611465615,ZERO-B,KKW50
Industrie,absolut [PJ],2004,164.9991532306073,ZERO-B,KKW50
Industrie,absolut [PJ],2005,166.89227235349875,ZERO-B,KKW50
Industrie,absolut [PJ],2006,170.48805827799652,ZERO-B,KKW50
Industrie,absolut [PJ],2007,168.52184716491587,ZERO-B,KKW50
Industrie,absolut [PJ],2008,171.2521056833669,ZERO-B,KKW50
Industrie,absolut [PJ],2009,161.15671047772383,ZERO-B,KKW50
Industrie,absolut [PJ],2010,168.59998266552668,ZERO-B,KKW50
Industrie,absolut [PJ],2011,162.2653408104784,ZERO-B,KKW50
Industrie,absolut [PJ],2012,163.89440637927137,ZERO-B,KKW50
Industrie,absolut [PJ],2013,164.83133976593922,ZERO-B,KKW50
Industrie,absolut [PJ],2014,157.34641296160052,ZERO-B,KKW50
Industrie,absolut [PJ],2015,154.82390348179064,ZERO-B,KKW50
Industrie,absolut [PJ],2016,155.17967287610827,ZERO-B,KKW50
Industrie,absolut [PJ],2017,156.09331001326942,ZERO-B,KKW50
Industrie,absolut [PJ],2018,150.7202090333533,ZERO-B,KKW50
Industrie,absolut [PJ],2019,150.32405977132686,ZERO-B,KKW50
Industrie,absolut [PJ],2020,150.0220118580779,ZERO-B,KKW50
Industrie,absolut [PJ],2021,147.95018570330157,ZERO-B,KKW50
Industrie,absolut [PJ],2022,145.9566837288504,ZERO-B,KKW50
Industrie,absolut [PJ],2023,144.04371412412706,ZERO-B,KKW50
Industrie,absolut [PJ],2024,142.19930492631315,ZERO-B,KKW50
Industrie,absolut [PJ],2025,140.41468531495147,ZERO-B,KKW50
Industrie,absolut [PJ],2026,138.57554032876828,ZERO-B,KKW50
Industrie,absolut [PJ],2027,136.77861488992315,ZERO-B,KKW50
Industrie,absolut [PJ],2028,135.02635538746833,ZERO-B,KKW50
Industrie,absolut [PJ],2029,133.3265746517036,ZERO-B,KKW50
Industrie,absolut [PJ],2030,131.69019549396046,ZERO-B,KKW50
Industrie,absolut [PJ],2031,130.08447466310392,ZERO-B,KKW50
Industrie,absolut [PJ],2032,128.53175653326718,ZERO-B,KKW50
Industrie,absolut [PJ],2033,127.0276640207123,ZERO-B,KKW50
Industrie,absolut [PJ],2034,125.57351702136775,ZERO-B,KKW50
Industrie,absolut [PJ],2035,124.1681549720406,ZERO-B,KKW50
Industrie,absolut [PJ],2036,122.68940835119919,ZERO-B,KKW50
Industrie,absolut [PJ],2037,121.25519966176523,ZERO-B,KKW50
Industrie,absolut [PJ],2038,119.85789897644301,ZERO-B,KKW50
Industrie,absolut [PJ],2039,118.64670061557686,ZERO-B,KKW50
Industrie,absolut [PJ],2040,117.30631576809587,ZERO-B,KKW50
Industrie,absolut [PJ],2041,115.91495871228314,ZERO-B,KKW50
Industrie,absolut [PJ],2042,114.70213943753082,ZERO-B,KKW50
Industrie,absolut [PJ],2043,113.43686986621884,ZERO-B,KKW50
Industrie,absolut [PJ],2044,112.47185821539624,ZERO-B,KKW50
Industrie,absolut [PJ],2045,111.38781589921203,ZERO-B,KKW50
Industrie,absolut [PJ],2046,110.15428620859703,ZERO-B,KKW50
Industrie,absolut [PJ],2047,108.8707140865403,ZERO-B,KKW50
Industrie,absolut [PJ],2048,107.85503189379328,ZERO-B,KKW50
Industrie,absolut [PJ],2049,106.84306869240234,ZERO-B,KKW50
Industrie,absolut [PJ],2050,105.6433843248654,ZERO-B,KKW50
Industrie,absolut [PJ],2051,104.43142723707031,ZERO-B,KKW50
Industrie,absolut [PJ],2052,103.25145813365233,ZERO-B,KKW50
Industrie,absolut [PJ],2053,102.10168214059848,ZERO-B,KKW50
Industrie,absolut [PJ],2054,100.98084176428964,ZERO-B,KKW50
Industrie,absolut [PJ],2055,99.8864931720525,ZERO-B,KKW50
Industrie,absolut [PJ],2056,98.82889936275971,ZERO-B,KKW50
Industrie,absolut [PJ],2057,97.79175308933492,ZERO-B,KKW50
Industrie,absolut [PJ],2058,96.7735902094442,ZERO-B,KKW50
Industrie,absolut [PJ],2059,95.77230969259926,ZERO-B,KKW50
Industrie,absolut [PJ],2060,94.78566950538489,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2000,22.378542041671608,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2001,22.994807044284276,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2002,21.80313565929014,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2003,22.150355104872073,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2004,22.32856355291319,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2005,22.440504007408634,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2006,22.78058419495246,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2007,22.317474133118708,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2008,22.392701792815057,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2009,20.810979795107077,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2010,21.53833314816582,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2011,20.50790605328296,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2012,20.49484246121964,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2013,20.376350567043925,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2014,19.215187092424415,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2015,18.69312979985389,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2016,18.5325939160832,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2017,18.45000622699879,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2018,17.644748924009782,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2019,17.4318712945549,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2020,17.233920474725622,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2021,16.838564022122462,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2022,16.45982926696281,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2023,16.09761475819467,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2024,15.750324309014747,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2025,15.41683867977132,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2026,15.084512224275391,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2027,14.76382892680528,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2028,14.45484284116784,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2029,14.158118923022265,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2030,13.874475080013463,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2031,13.600836780937392,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2032,13.340613389941172,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2033,13.094234152410062,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2034,12.863294704605053,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2035,12.647799463722057,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2036,12.434107887866661,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2037,12.234313527231247,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2038,12.04658313558614,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2039,11.883656494880059,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2040,11.712403244569556,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2041,11.539416581013457,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2042,11.386763831815108,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2043,11.2311664863405,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2044,11.107377164773727,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2045,10.973773511097269,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2046,10.827299300916474,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2047,10.677673392413137,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2048,10.555956721042957,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2049,10.43618625573476,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2050,10.299665668221374,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2051,10.163494158207754,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2052,10.031915185116757,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2053,9.904662522132922,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2054,9.781599218429358,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2055,9.662443505729968,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2056,9.548070102208905,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2057,9.436865587486206,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2058,9.328582849776947,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2059,9.22293991617985,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2060,9.119626825244044,ZERO-B,KKW50
,pro BIP [MJ/CHF],2000,0.3094341569852286,ZERO-B,KKW50
,pro BIP [MJ/CHF],2001,0.31570369879886473,ZERO-B,KKW50
,pro BIP [MJ/CHF],2002,0.30262099474588633,ZERO-B,KKW50
,pro BIP [MJ/CHF],2003,0.3108804796527624,ZERO-B,KKW50
,pro BIP [MJ/CHF],2004,0.3083869382605073,ZERO-B,KKW50
,pro BIP [MJ/CHF],2005,0.3039786352407781,ZERO-B,KKW50
,pro BIP [MJ/CHF],2006,0.30002278221245515,ZERO-B,KKW50
,pro BIP [MJ/CHF],2007,0.2862306517295981,ZERO-B,KKW50
,pro BIP [MJ/CHF],2008,0.2846950143302669,ZERO-B,KKW50
,pro BIP [MJ/CHF],2009,0.27457835653035423,ZERO-B,KKW50
,pro BIP [MJ/CHF],2010,0.27957660082545355,ZERO-B,KKW50
,pro BIP [MJ/CHF],2011,0.2648077193886971,ZERO-B,KKW50
,pro BIP [MJ/CHF],2012,0.2653927460143707,ZERO-B,KKW50
,pro BIP [MJ/CHF],2013,0.26259085861568787,ZERO-B,KKW50
,pro BIP [MJ/CHF],2014,0.245145876588116,ZERO-B,KKW50
,pro BIP [MJ/CHF],2015,0.23892946435981777,ZERO-B,KKW50
,pro BIP [MJ/CHF],2016,0.23597970160279846,ZERO-B,KKW50
,pro BIP [MJ/CHF],2017,0.2331346046678636,ZERO-B,KKW50
,pro BIP [MJ/CHF],2018,0.21876536450879908,ZERO-B,KKW50
,pro BIP [MJ/CHF],2019,0.21391212455541983,ZERO-B,KKW50
,pro BIP [MJ/CHF],2020,0.21053666458280298,ZERO-B,KKW50
,pro BIP [MJ/CHF],2021,0.20484082887202604,ZERO-B,KKW50
,pro BIP [MJ/CHF],2022,0.1994533937107657,ZERO-B,KKW50
,pro BIP [MJ/CHF],2023,0.19435747587475907,ZERO-B,KKW50
,pro BIP [MJ/CHF],2024,0.18945474875635718,ZERO-B,KKW50
,pro BIP [MJ/CHF],2025,0.18478348211532758,ZERO-B,KKW50
,pro BIP [MJ/CHF],2026,0.18020082048816655,ZERO-B,KKW50
,pro BIP [MJ/CHF],2027,0.1758179285817473,ZERO-B,KKW50
,pro BIP [MJ/CHF],2028,0.17161286834781464,ZERO-B,KKW50
,pro BIP [MJ/CHF],2029,0.1675558942867341,ZERO-B,KKW50
,pro BIP [MJ/CHF],2030,0.16362873478684217,ZERO-B,KKW50
,pro BIP [MJ/CHF],2031,0.15978646081786685,ZERO-B,KKW50
,pro BIP [MJ/CHF],2032,0.15607140638557898,ZERO-B,KKW50
,pro BIP [MJ/CHF],2033,0.15249369160400886,ZERO-B,KKW50
,pro BIP [MJ/CHF],2034,0.14909128900889385,ZERO-B,KKW50
,pro BIP [MJ/CHF],2035,0.14584693205744098,ZERO-B,KKW50
,pro BIP [MJ/CHF],2036,0.14261463147573292,ZERO-B,KKW50
,pro BIP [MJ/CHF],2037,0.1395594112569509,ZERO-B,KKW50
,pro BIP [MJ/CHF],2038,0.13663932437438694,ZERO-B,KKW50
,pro BIP [MJ/CHF],2039,0.13400932750040825,ZERO-B,KKW50
,pro BIP [MJ/CHF],2040,0.13130173990271785,ZERO-B,KKW50
,pro BIP [MJ/CHF],2041,0.12859383015276096,ZERO-B,KKW50
,pro BIP [MJ/CHF],2042,0.1261410050330153,ZERO-B,KKW50
,pro BIP [MJ/CHF],2043,0.12369077187016321,ZERO-B,KKW50
,pro BIP [MJ/CHF],2044,0.12162696077921768,ZERO-B,KKW50
,pro BIP [MJ/CHF],2045,0.1194875251633965,ZERO-B,KKW50
,pro BIP [MJ/CHF],2046,0.11723879613504672,ZERO-B,KKW50
,pro BIP [MJ/CHF],2047,0.11498299231008792,ZERO-B,KKW50
,pro BIP [MJ/CHF],2048,0.1130549973246607,ZERO-B,KKW50
,pro BIP [MJ/CHF],2049,0.11117296707243272,ZERO-B,KKW50
,pro BIP [MJ/CHF],2050,0.10913497991391502,ZERO-B,KKW50
,pro BIP [MJ/CHF],2051,0.10712361129208142,ZERO-B,KKW50
,pro BIP [MJ/CHF],2052,0.10518308281137922,ZERO-B,KKW50
,pro BIP [MJ/CHF],2053,0.10330488303495972,ZERO-B,KKW50
,pro BIP [MJ/CHF],2054,0.10148216832819605,ZERO-B,KKW50
,pro BIP [MJ/CHF],2055,0.0997055466360588,ZERO-B,KKW50
,pro BIP [MJ/CHF],2056,0.09797984875026304,ZERO-B,KKW50
,pro BIP [MJ/CHF],2057,0.09627950762123257,ZERO-B,KKW50
,pro BIP [MJ/CHF],2058,0.09460180674123143,ZERO-B,KKW50
,pro BIP [MJ/CHF],2059,0.0929457270924665,ZERO-B,KKW50
,pro BIP [MJ/CHF],2060,0.09131062340759459,ZERO-B,KKW50
Verkehr,absolut [PJ],2000,239.4126084352745,ZERO-B,KKW50
Verkehr,absolut [PJ],2001,235.79466454512362,ZERO-B,KKW50
Verkehr,absolut [PJ],2002,235.45041732931804,ZERO-B,KKW50
Verkehr,absolut [PJ],2003,238.52577759580848,ZERO-B,KKW50
Verkehr,absolut [PJ],2004,240.0784174203987,ZERO-B,KKW50
Verkehr,absolut [PJ],2005,241.79722271401337,ZERO-B,KKW50
Verkehr,absolut [PJ],2006,244.27734261852186,ZERO-B,KKW50
Verkehr,absolut [PJ],2007,248.75314724961103,ZERO-B,KKW50
Verkehr,absolut [PJ],2008,254.43424288772752,ZERO-B,KKW50
Verkehr,absolut [PJ],2009,250.88726026481487,ZERO-B,KKW50
Verkehr,absolut [PJ],2010,250.0107471778765,ZERO-B,KKW50
Verkehr,absolut [PJ],2011,247.242609101952,ZERO-B,KKW50
Verkehr,absolut [PJ],2012,249.06469845609877,ZERO-B,KKW50
Verkehr,absolut [PJ],2013,247.93957427073116,ZERO-B,KKW50
Verkehr,absolut [PJ],2014,246.4277628862362,ZERO-B,KKW50
Verkehr,absolut [PJ],2015,237.8463270359074,ZERO-B,KKW50
Verkehr,absolut [PJ],2016,237.08659844532076,ZERO-B,KKW50
Verkehr,absolut [PJ],2017,235.57808857861406,ZERO-B,KKW50
Verkehr,absolut [PJ],2018,237.29030827270506,ZERO-B,KKW50
Verkehr,absolut [PJ],2019,236.6969147562832,ZERO-B,KKW50
Verkehr,absolut [PJ],2020,230.7407724770576,ZERO-B,KKW50
Verkehr,absolut [PJ],2021,229.13445990682794,ZERO-B,KKW50
Verkehr,absolut [PJ],2022,227.04648398755643,ZERO-B,KKW50
Verkehr,absolut [PJ],2023,224.59406962868292,ZERO-B,KKW50
Verkehr,absolut [PJ],2024,221.81840873613248,ZERO-B,KKW50
Verkehr,absolut [PJ],2025,218.73293317310927,ZERO-B,KKW50
Verkehr,absolut [PJ],2026,215.77321765469642,ZERO-B,KKW50
Verkehr,absolut [PJ],2027,212.07270030263274,ZERO-B,KKW50
Verkehr,absolut [PJ],2028,208.18938745025213,ZERO-B,KKW50
Verkehr,absolut [PJ],2029,204.17159125209412,ZERO-B,KKW50
Verkehr,absolut [PJ],2030,200.10067082864745,ZERO-B,KKW50
Verkehr,absolut [PJ],2031,195.95115071740597,ZERO-B,KKW50
Verkehr,absolut [PJ],2032,191.84568936470535,ZERO-B,KKW50
Verkehr,absolut [PJ],2033,187.78470268912622,ZERO-B,KKW50
Verkehr,absolut [PJ],2034,183.7727408030212,ZERO-B,KKW50
Verkehr,absolut [PJ],2035,179.83422441043044,ZERO-B,KKW50
Verkehr,absolut [PJ],2036,176.05148180457667,ZERO-B,KKW50
Verkehr,absolut [PJ],2037,172.0068535756656,ZERO-B,KKW50
Verkehr,absolut [PJ],2038,168.10866113091353,ZERO-B,KKW50
Verkehr,absolut [PJ],2039,164.40112712293768,ZERO-B,KKW50
Verkehr,absolut [PJ],2040,160.79847913701636,ZERO-B,KKW50
Verkehr,absolut [PJ],2041,157.55985967876873,ZERO-B,KKW50
Verkehr,absolut [PJ],2042,154.5497125839105,ZERO-B,KKW50
Verkehr,absolut [PJ],2043,151.75192148735448,ZERO-B,KKW50
Verkehr,absolut [PJ],2044,149.15969061725394,ZERO-B,KKW50
Verkehr,absolut [PJ],2045,146.75426098683974,ZERO-B,KKW50
Verkehr,absolut [PJ],2046,144.56271185146247,ZERO-B,KKW50
Verkehr,absolut [PJ],2047,142.49673938977685,ZERO-B,KKW50
Verkehr,absolut [PJ],2048,140.61178505588646,ZERO-B,KKW50
Verkehr,absolut [PJ],2049,138.8618741399736,ZERO-B,KKW50
Verkehr,absolut [PJ],2050,137.23823121382904,ZERO-B,KKW50
Verkehr,absolut [PJ],2051,135.82490488037024,ZERO-B,KKW50
Verkehr,absolut [PJ],2052,134.5284964379432,ZERO-B,KKW50
Verkehr,absolut [PJ],2053,133.33882990175383,ZERO-B,KKW50
Verkehr,absolut [PJ],2054,132.24612385570828,ZERO-B,KKW50
Verkehr,absolut [PJ],2055,131.24411906767853,ZERO-B,KKW50
Verkehr,absolut [PJ],2056,130.2653697134499,ZERO-B,KKW50
Verkehr,absolut [PJ],2057,129.35262596959092,ZERO-B,KKW50
Verkehr,absolut [PJ],2058,128.490882795636,ZERO-B,KKW50
Verkehr,absolut [PJ],2059,127.67536261490636,ZERO-B,KKW50
Verkehr,absolut [PJ],2060,126.90550460459426,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2000,33.32488077103567,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2001,32.6140465632238,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2002,32.320779888166875,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2003,32.501127891512255,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2004,32.48868916049565,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2005,32.51229951379077,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2006,32.640295318318415,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2007,32.94256514908902,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2008,33.26948947068586,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2009,32.39833878926527,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2010,31.938406387748607,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2011,31.247758606402087,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2012,31.145307947218132,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2013,30.650140270400264,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2014,30.09382596972336,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2015,28.71709189417016,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2016,28.314466518050597,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2017,27.844993490434764,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2018,27.779472563272684,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2019,27.447836095741057,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2020,26.50656442941344,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2021,26.07834018237041,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2022,25.60448940482939,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2023,25.099525042392038,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2024,24.569120623438334,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2025,24.01579533593097,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2026,23.487793961773203,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2027,22.8910423594616,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2028,22.28709253209755,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2029,21.681241546940953,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2030,21.081992934192066,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2031,20.487453440131453,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2032,19.912115428679005,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2033,19.35717614118445,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2034,18.82501167200734,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2035,18.31795928327415,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2036,17.842152374806076,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2037,17.355014723882515,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2038,16.89613266559637,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2039,16.466420995811536,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2040,16.054861295698938,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2041,15.685196090974182,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2042,15.342530541257494,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2043,15.024666114787614,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2044,14.730555427419846,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2045,14.458026749669214,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2046,14.209376710080038,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2047,13.975600834935246,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2048,13.761916263490981,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2049,13.563709841743014,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2050,13.37999447323464,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2051,13.218775839929753,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2052,13.07079329087814,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2053,12.934910410724957,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2054,12.810138627748723,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2055,12.695799458755621,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2056,12.585214344528636,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2057,12.482477367475825,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2058,12.386001625091037,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2059,12.295226062244065,ZERO-B,KKW50
,pro Kopf [GJ/Einwohner],2060,12.209976994438383,ZERO-B,KKW50
,pro BIP [MJ/CHF],2000,0.4607921449403062,ZERO-B,KKW50
,pro BIP [MJ/CHF],2001,0.4477695817572639,ZERO-B,KKW50
,pro BIP [MJ/CHF],2002,0.448602747492988,ZERO-B,KKW50
,pro BIP [MJ/CHF],2003,0.4561536905540034,ZERO-B,KKW50
,pro BIP [MJ/CHF],2004,0.4487116851274297,ZERO-B,KKW50
,pro BIP [MJ/CHF],2005,0.4404109832594976,ZERO-B,KKW50
,pro BIP [MJ/CHF],2006,0.4298762547014875,ZERO-B,KKW50
,pro BIP [MJ/CHF],2007,0.4225017506921082,ZERO-B,KKW50
,pro BIP [MJ/CHF],2008,0.42297967745261805,ZERO-B,KKW50
,pro BIP [MJ/CHF],2009,0.42746101849378654,ZERO-B,KKW50
,pro BIP [MJ/CHF],2010,0.41457391490061113,ZERO-B,KKW50
,pro BIP [MJ/CHF],2011,0.40348574208751276,ZERO-B,KKW50
,pro BIP [MJ/CHF],2012,0.40330823802212,ZERO-B,KKW50
,pro BIP [MJ/CHF],2013,0.3949896044345146,ZERO-B,KKW50
,pro BIP [MJ/CHF],2014,0.3839347132949111,ZERO-B,KKW50
,pro BIP [MJ/CHF],2015,0.36705246567642047,ZERO-B,KKW50
,pro BIP [MJ/CHF],2016,0.36053449345660454,ZERO-B,KKW50
,pro BIP [MJ/CHF],2017,0.35184982972375495,ZERO-B,KKW50
,pro BIP [MJ/CHF],2018,0.344418980816276,ZERO-B,KKW50
,pro BIP [MJ/CHF],2019,0.3368212645949798,ZERO-B,KKW50
,pro BIP [MJ/CHF],2020,0.3238150989905112,ZERO-B,KKW50
,pro BIP [MJ/CHF],2021,0.31724253989504286,ZERO-B,KKW50
,pro BIP [MJ/CHF],2022,0.31026459771820575,ZERO-B,KKW50
,pro BIP [MJ/CHF],2023,0.3030436748656368,ZERO-B,KKW50
,pro BIP [MJ/CHF],2024,0.2955327448218949,ZERO-B,KKW50
,pro BIP [MJ/CHF],2025,0.28784904480872425,ZERO-B,KKW50
,pro BIP [MJ/CHF],2026,0.28058711348698256,ZERO-B,KKW50
,pro BIP [MJ/CHF],2027,0.27260243062085254,ZERO-B,KKW50
,pro BIP [MJ/CHF],2028,0.2646000318781334,ZERO-B,KKW50
,pro BIP [MJ/CHF],2029,0.2565891582346524,ZERO-B,KKW50
,pro BIP [MJ/CHF],2030,0.2486306552653844,ZERO-B,KKW50
,pro BIP [MJ/CHF],2031,0.240692372763245,ZERO-B,KKW50
,pro BIP [MJ/CHF],2032,0.2329511970873194,ZERO-B,KKW50
,pro BIP [MJ/CHF],2033,0.22543107251942313,ZERO-B,KKW50
,pro BIP [MJ/CHF],2034,0.2181902319926067,ZERO-B,KKW50
,pro BIP [MJ/CHF],2035,0.21123185663100622,ZERO-B,KKW50
,pro BIP [MJ/CHF],2036,0.204642907124028,ZERO-B,KKW50
,pro BIP [MJ/CHF],2037,0.19797233672569567,ZERO-B,KKW50
,pro BIP [MJ/CHF],2038,0.19164572443344252,ZERO-B,KKW50
,pro BIP [MJ/CHF],2039,0.18568813436655793,ZERO-B,KKW50
