sector,year,value,scenario,variant,unit
Leichte Nutzfahrzeuge,2035,0.06,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2036,0.07,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2037,0.09,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2038,0.1,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2039,0.12,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2040,0.13,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2041,0.15,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2042,0.16,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2043,0.17,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2044,0.18,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2045,0.19,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2046,0.2,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2047,0.21,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2048,0.21,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2049,0.21,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2050,0.21,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2051,0.21,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2052,0.2,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2053,0.2,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2054,0.19,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2055,0.18,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2056,0.17,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2057,0.16,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2058,0.15,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2059,0.13,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2060,0.12,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,kumuliert 2020-50,2.63,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,kumuliert 2020-60,4.33,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2024,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2025,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2026,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2027,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2028,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2029,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2030,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2031,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2032,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2033,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2034,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2035,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2036,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2037,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2038,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2039,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2040,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2041,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2042,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2043,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2044,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2045,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2046,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2047,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2048,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2049,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2050,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2051,0.02,ZERO-Basis,KKW50,Mrd. CHF
