crf_id,crf,year,value,scenario,variant,unit
1A,Energie (Verbrennung),2016,0.23157790447404336,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2017,0.23157790447404336,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2018,0.23157790447404336,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2019,0.24259747536335388,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2020,0.2399444033396518,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2021,0.23918760988710291,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2022,0.23753646784837842,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2023,0.23553635785507654,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2024,0.2335290617000662,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2025,0.23035033210682734,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2026,0.2272406334141759,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2027,0.22361665333890887,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2028,0.21895875424080516,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2029,0.21436818104973446,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2030,0.21026688763335355,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2031,0.2064664692567399,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2032,0.20194532761335074,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2033,0.19726442626762264,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2034,0.1926188355598713,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2035,0.18803110768226167,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2036,0.18352441827079874,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2037,0.17858153589870865,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2038,0.17372223687247573,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2039,0.16876382832321649,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2040,0.16420469801338533,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2041,0.15989516268578552,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2042,0.15574067405857264,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2043,0.15166657408446224,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2044,0.1480910945218086,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2045,0.14460459430364786,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2046,0.14046099235769988,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2047,0.136823599549198,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2048,0.13335919404418994,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2049,0.13015770272235386,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2050,0.1274755578756954,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2051,0.1252292008160496,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2052,0.12322676640063744,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2053,0.12137581171304512,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2054,0.1197605020672696,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2055,0.118398232519448,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2056,0.11690973211051922,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2057,0.11554810815594767,ZERO-Basis,KKW50,Mt CO2equiv
