country,year,value,scenario,variant,unit
Italien,2016,47.353402220696054,ZERO-A,KKW50,CHF/MWh
Italien,2017,55.4396583836989,ZERO-A,KKW50,CHF/MWh
Italien,2018,67.15144156593475,ZERO-A,KKW50,CHF/MWh
Italien,2019,74.20372875457801,ZERO-A,KKW50,CHF/MWh
Italien,2020,75.0140404075092,ZERO-A,KKW50,CHF/MWh
Italien,2021,75.3103666300368,ZERO-A,KKW50,CHF/MWh
Italien,2022,75.60846910256647,ZERO-A,KKW50,CHF/MWh
Italien,2023,75.98695787545685,ZERO-A,KKW50,CHF/MWh
Italien,2024,75.45139386904903,ZERO-A,KKW50,CHF/MWh
Italien,2025,74.72494732142977,ZERO-A,KKW50,CHF/MWh
Italien,2026,74.32829490842508,ZERO-A,KKW50,CHF/MWh
Italien,2027,72.95986710164821,ZERO-A,KKW50,CHF/MWh
Italien,2028,71.96518396520263,ZERO-A,KKW50,CHF/MWh
Italien,2029,72.35382632326028,ZERO-A,KKW50,CHF/MWh
Italien,2030,71.90324878205163,ZERO-A,KKW50,CHF/MWh
Italien,2031,74.72422962454075,ZERO-A,KKW50,CHF/MWh
Italien,2032,76.77625475274607,ZERO-A,KKW50,CHF/MWh
Italien,2033,78.9475652197797,ZERO-A,KKW50,CHF/MWh
Italien,2034,84.32195224358922,ZERO-A,KKW50,CHF/MWh
Italien,2035,95.11964546703076,ZERO-A,KKW50,CHF/MWh
Italien,2036,97.70409904304238,ZERO-A,KKW50,CHF/MWh
Italien,2037,99.90215948717895,ZERO-A,KKW50,CHF/MWh
Italien,2038,102.00388588827609,ZERO-A,KKW50,CHF/MWh
Italien,2039,102.97924445512835,ZERO-A,KKW50,CHF/MWh
Italien,2040,106.82728353479949,ZERO-A,KKW50,CHF/MWh
Italien,2041,129.5752006227165,ZERO-A,KKW50,CHF/MWh
Italien,2042,148.84460117216136,ZERO-A,KKW50,CHF/MWh
Italien,2043,164.6755199221592,ZERO-A,KKW50,CHF/MWh
Italien,2044,175.65746831044373,ZERO-A,KKW50,CHF/MWh
Italien,2045,186.43767774725788,ZERO-A,KKW50,CHF/MWh
Italien,2046,195.00541145604672,ZERO-A,KKW50,CHF/MWh
Italien,2047,200.73125949175102,ZERO-A,KKW50,CHF/MWh
Italien,2048,206.78742190933335,ZERO-A,KKW50,CHF/MWh
Italien,2049,211.49416240841876,ZERO-A,KKW50,CHF/MWh
Italien,2050,217.53883556776356,ZERO-A,KKW50,CHF/MWh
Italien,2051,223.71830149725463,ZERO-A,KKW50,CHF/MWh
Italien,2052,227.9302403846125,ZERO-A,KKW50,CHF/MWh
Italien,2053,232.4600329487221,ZERO-A,KKW50,CHF/MWh
Italien,2054,231.11337731685276,ZERO-A,KKW50,CHF/MWh
Italien,2055,238.90493332874766,ZERO-A,KKW50,CHF/MWh
Italien,2056,239.21457578296716,ZERO-A,KKW50,CHF/MWh
Italien,2057,240.03687596154668,ZERO-A,KKW50,CHF/MWh
Italien,2058,235.3650669184879,ZERO-A,KKW50,CHF/MWh
Italien,2059,231.58961375000354,ZERO-A,KKW50,CHF/MWh
Italien,2060,228.99372190475776,ZERO-A,KKW50,CHF/MWh
Österreich,2015,30.919644642857108,ZERO-A,KKW50,CHF/MWh
Österreich,2016,29.709763315019146,ZERO-A,KKW50,CHF/MWh
Österreich,2017,36.431033429486654,ZERO-A,KKW50,CHF/MWh
Österreich,2018,45.280634656593044,ZERO-A,KKW50,CHF/MWh
Österreich,2019,49.97782201923042,ZERO-A,KKW50,CHF/MWh
Österreich,2020,52.02170298076871,ZERO-A,KKW50,CHF/MWh
Österreich,2021,46.247628502745144,ZERO-A,KKW50,CHF/MWh
Österreich,2022,45.89378030219606,ZERO-A,KKW50,CHF/MWh
Österreich,2023,49.893728658425374,ZERO-A,KKW50,CHF/MWh
Österreich,2024,48.4114403983512,ZERO-A,KKW50,CHF/MWh
Österreich,2025,48.97623173076799,ZERO-A,KKW50,CHF/MWh
Österreich,2026,48.926047257324655,ZERO-A,KKW50,CHF/MWh
Österreich,2027,45.00964014652012,ZERO-A,KKW50,CHF/MWh
Österreich,2028,48.48465955586077,ZERO-A,KKW50,CHF/MWh
Österreich,2029,47.636678576007824,ZERO-A,KKW50,CHF/MWh
Österreich,2030,48.885154999999834,ZERO-A,KKW50,CHF/MWh
Österreich,2031,53.750981877288126,ZERO-A,KKW50,CHF/MWh
Österreich,2032,59.840503456958324,ZERO-A,KKW50,CHF/MWh
Österreich,2033,63.17028332417401,ZERO-A,KKW50,CHF/MWh
Österreich,2034,68.54857206959608,ZERO-A,KKW50,CHF/MWh
Österreich,2035,73.88450036630061,ZERO-A,KKW50,CHF/MWh
Österreich,2036,77.68179542124797,ZERO-A,KKW50,CHF/MWh
Österreich,2037,78.80603486263674,ZERO-A,KKW50,CHF/MWh
Österreich,2038,78.1731469093423,ZERO-A,KKW50,CHF/MWh
Österreich,2039,76.2693682142859,ZERO-A,KKW50,CHF/MWh
Österreich,2040,77.57142505952412,ZERO-A,KKW50,CHF/MWh
Österreich,2041,95.94362031593478,ZERO-A,KKW50,CHF/MWh
Österreich,2042,108.47947780220035,ZERO-A,KKW50,CHF/MWh
Österreich,2043,117.53749116757989,ZERO-A,KKW50,CHF/MWh
Österreich,2044,119.08829976190559,ZERO-A,KKW50,CHF/MWh
Österreich,2045,122.62931063644822,ZERO-A,KKW50,CHF/MWh
Österreich,2046,128.099183479854,ZERO-A,KKW50,CHF/MWh
Österreich,2047,133.86915347527406,ZERO-A,KKW50,CHF/MWh
Österreich,2048,135.96965985806023,ZERO-A,KKW50,CHF/MWh
Österreich,2049,134.60021678571616,ZERO-A,KKW50,CHF/MWh
Österreich,2050,136.45732446886515,ZERO-A,KKW50,CHF/MWh
Österreich,2051,136.75373673534966,ZERO-A,KKW50,CHF/MWh
Österreich,2052,135.41523894688623,ZERO-A,KKW50,CHF/MWh
Österreich,2053,135.7739411950532,ZERO-A,KKW50,CHF/MWh
Österreich,2054,135.7893990979881,ZERO-A,KKW50,CHF/MWh
Österreich,2055,138.12942011904954,ZERO-A,KKW50,CHF/MWh
Österreich,2056,137.81258064560146,ZERO-A,KKW50,CHF/MWh
Österreich,2057,136.98258338369746,ZERO-A,KKW50,CHF/MWh
Österreich,2058,134.01506994963503,ZERO-A,KKW50,CHF/MWh
Österreich,2059,137.03859481227542,ZERO-A,KKW50,CHF/MWh
Österreich,2060,120.08170219780578,ZERO-A,KKW50,CHF/MWh
Schweiz,2015,46.55250614010894,ZERO-B,KKW50,CHF/MWh
Schweiz,2016,39.228472087909786,ZERO-B,KKW50,CHF/MWh
Schweiz,2017,46.30747300366058,ZERO-B,KKW50,CHF/MWh
Schweiz,2018,55.54406143772835,ZERO-B,KKW50,CHF/MWh
Schweiz,2019,61.81210019230789,ZERO-B,KKW50,CHF/MWh
Schweiz,2020,61.272630746336304,ZERO-B,KKW50,CHF/MWh
Schweiz,2021,57.113943905678696,ZERO-B,KKW50,CHF/MWh
Schweiz,2022,62.391843786629885,ZERO-B,KKW50,CHF/MWh
Schweiz,2023,60.46117821428572,ZERO-B,KKW50,CHF/MWh
Schweiz,2024,62.14148442307675,ZERO-B,KKW50,CHF/MWh
Schweiz,2025,64.29610807234528,ZERO-B,KKW50,CHF/MWh
Schweiz,2026,64.3305944368148,ZERO-B,KKW50,CHF/MWh
Schweiz,2027,60.59857633699758,ZERO-B,KKW50,CHF/MWh
Schweiz,2028,58.798118241758274,ZERO-B,KKW50,CHF/MWh
Schweiz,2029,62.736667994507,ZERO-B,KKW50,CHF/MWh
Schweiz,2030,62.3502019642865,ZERO-B,KKW50,CHF/MWh
Schweiz,2031,65.57115282509204,ZERO-B,KKW50,CHF/MWh
Schweiz,2032,69.5025845650198,ZERO-B,KKW50,CHF/MWh
Schweiz,2033,73.15642482600674,ZERO-B,KKW50,CHF/MWh
Schweiz,2034,82.2829525503664,ZERO-B,KKW50,CHF/MWh
Schweiz,2035,90.05933348901318,ZERO-B,KKW50,CHF/MWh
Schweiz,2036,91.94553664377149,ZERO-B,KKW50,CHF/MWh
Schweiz,2037,97.4179922664822,ZERO-B,KKW50,CHF/MWh
Schweiz,2038,103.42351184065836,ZERO-B,KKW50,CHF/MWh
Schweiz,2039,101.16009928571596,ZERO-B,KKW50,CHF/MWh
Schweiz,2040,105.88299467032834,ZERO-B,KKW50,CHF/MWh
Schweiz,2041,123.10015458333353,ZERO-B,KKW50,CHF/MWh
Schweiz,2042,145.20401141483777,ZERO-B,KKW50,CHF/MWh
Schweiz,2043,155.84927723901362,ZERO-B,KKW50,CHF/MWh
Schweiz,2044,170.95192499084638,ZERO-B,KKW50,CHF/MWh
Schweiz,2045,181.0437100137417,ZERO-B,KKW50,CHF/MWh
Schweiz,2046,189.5564037408519,ZERO-B,KKW50,CHF/MWh
Schweiz,2047,195.89068465660256,ZERO-B,KKW50,CHF/MWh
Schweiz,2048,195.16762940934706,ZERO-B,KKW50,CHF/MWh
Schweiz,2049,196.11689315476835,ZERO-B,KKW50,CHF/MWh
Schweiz,2050,195.12269335165624,ZERO-B,KKW50,CHF/MWh
Schweiz,2051,212.16395578297542,ZERO-B,KKW50,CHF/MWh
Schweiz,2052,211.70711575550578,ZERO-B,KKW50,CHF/MWh
Schweiz,2053,208.36991393315745,ZERO-B,KKW50,CHF/MWh
Schweiz,2054,206.80012149268234,ZERO-B,KKW50,CHF/MWh
Schweiz,2055,221.260762889203,ZERO-B,KKW50,CHF/MWh
Schweiz,2056,217.22904837912827,ZERO-B,KKW50,CHF/MWh
Schweiz,2057,225.85511072802962,ZERO-B,KKW50,CHF/MWh
Schweiz,2058,220.04333518773058,ZERO-B,KKW50,CHF/MWh
Schweiz,2059,204.10451877748082,ZERO-B,KKW50,CHF/MWh
Schweiz,2060,213.39860449176786,ZERO-B,KKW50,CHF/MWh
Deutschland,2015,34.87085547161152,ZERO-B,KKW50,CHF/MWh
Deutschland,2016,32.36705283424914,ZERO-B,KKW50,CHF/MWh
Deutschland,2017,37.44342741300356,ZERO-B,KKW50,CHF/MWh
Deutschland,2018,49.03735374542029,ZERO-B,KKW50,CHF/MWh
Deutschland,2019,55.979174967948694,ZERO-B,KKW50,CHF/MWh
Deutschland,2020,54.57554827838813,ZERO-B,KKW50,CHF/MWh
Deutschland,2021,53.750541167581616,ZERO-B,KKW50,CHF/MWh
Deutschland,2022,55.43086755952327,ZERO-B,KKW50,CHF/MWh
Deutschland,2023,56.25253648351636,ZERO-B,KKW50,CHF/MWh
Deutschland,2024,56.57984941849833,ZERO-B,KKW50,CHF/MWh
Deutschland,2025,55.23660885531149,ZERO-B,KKW50,CHF/MWh
Deutschland,2026,54.350458086080046,ZERO-B,KKW50,CHF/MWh
Deutschland,2027,54.01929826923051,ZERO-B,KKW50,CHF/MWh
Deutschland,2028,53.447177133700436,ZERO-B,KKW50,CHF/MWh
Deutschland,2029,52.97302195512847,ZERO-B,KKW50,CHF/MWh
Deutschland,2030,53.53366259615312,ZERO-B,KKW50,CHF/MWh
Deutschland,2031,60.040138315016726,ZERO-B,KKW50,CHF/MWh
Deutschland,2032,65.24077908882617,ZERO-B,KKW50,CHF/MWh
Deutschland,2033,69.730593479854,ZERO-B,KKW50,CHF/MWh
Deutschland,2034,74.66510335164881,ZERO-B,KKW50,CHF/MWh
Deutschland,2035,81.16520438186633,ZERO-B,KKW50,CHF/MWh
Deutschland,2036,83.54417197802142,ZERO-B,KKW50,CHF/MWh
Deutschland,2037,87.99540163003681,ZERO-B,KKW50,CHF/MWh
Deutschland,2038,87.41750771520161,ZERO-B,KKW50,CHF/MWh
Deutschland,2039,83.73812514652079,ZERO-B,KKW50,CHF/MWh
Deutschland,2040,87.46767598901121,ZERO-B,KKW50,CHF/MWh
Deutschland,2041,101.59086281593518,ZERO-B,KKW50,CHF/MWh
Deutschland,2042,110.7389819963371,ZERO-B,KKW50,CHF/MWh
Deutschland,2043,118.89188119505515,ZERO-B,KKW50,CHF/MWh
Deutschland,2044,121.63904893772998,ZERO-B,KKW50,CHF/MWh
Deutschland,2045,129.20258514652227,ZERO-B,KKW50,CHF/MWh
Deutschland,2046,132.66253863095307,ZERO-B,KKW50,CHF/MWh
Deutschland,2047,137.03483809065804,ZERO-B,KKW50,CHF/MWh
Deutschland,2048,138.88512174450523,ZERO-B,KKW50,CHF/MWh
Deutschland,2049,138.83776755952186,ZERO-B,KKW50,CHF/MWh
Deutschland,2050,141.17809172618763,ZERO-B,KKW50,CHF/MWh
Deutschland,2051,149.41743137362553,ZERO-B,KKW50,CHF/MWh
Deutschland,2052,149.11921351190207,ZERO-B,KKW50,CHF/MWh
Deutschland,2053,149.0873804349805,ZERO-B,KKW50,CHF/MWh
Deutschland,2054,147.86133957417647,ZERO-B,KKW50,CHF/MWh
Deutschland,2055,151.5132089239921,ZERO-B,KKW50,CHF/MWh
Deutschland,2056,152.4310205494545,ZERO-B,KKW50,CHF/MWh
Deutschland,2057,150.8156237500006,ZERO-B,KKW50,CHF/MWh
Deutschland,2058,150.71592164377458,ZERO-B,KKW50,CHF/MWh
Deutschland,2059,152.77636088828154,ZERO-B,KKW50,CHF/MWh
Deutschland,2060,148.12941921245516,ZERO-B,KKW50,CHF/MWh
Frankreich,2015,41.80175110347958,ZERO-B,KKW50,CHF/MWh
Frankreich,2016,37.7754975961536,ZERO-B,KKW50,CHF/MWh
Frankreich,2017,46.49138452380972,ZERO-B,KKW50,CHF/MWh
Frankreich,2018,52.103812019230475,ZERO-B,KKW50,CHF/MWh
Frankreich,2019,58.15071422161264,ZERO-B,KKW50,CHF/MWh
Frankreich,2020,56.23255118132004,ZERO-B,KKW50,CHF/MWh
Frankreich,2021,54.980764986262656,ZERO-B,KKW50,CHF/MWh
Frankreich,2022,54.168931231685605,ZERO-B,KKW50,CHF/MWh
Frankreich,2023,50.381772499999734,ZERO-B,KKW50,CHF/MWh
Frankreich,2024,48.72828717490651,ZERO-B,KKW50,CHF/MWh
Frankreich,2025,46.912699949633925,ZERO-B,KKW50,CHF/MWh
Frankreich,2026,44.48250074633707,ZERO-B,KKW50,CHF/MWh
Frankreich,2027,42.479928585163016,ZERO-B,KKW50,CHF/MWh
Frankreich,2028,43.439781579669486,ZERO-B,KKW50,CHF/MWh
Frankreich,2029,41.25068949175741,ZERO-B,KKW50,CHF/MWh
Frankreich,2030,44.12510907509163,ZERO-B,KKW50,CHF/MWh
Frankreich,2031,52.0223256043939,ZERO-B,KKW50,CHF/MWh
Frankreich,2032,55.18452331501736,ZERO-B,KKW50,CHF/MWh
Frankreich,2033,60.02453010073336,ZERO-B,KKW50,CHF/MWh
Frankreich,2034,66.22782595696309,ZERO-B,KKW50,CHF/MWh
Frankreich,2035,72.12845077838907,ZERO-B,KKW50,CHF/MWh
Frankreich,2036,77.74283935897616,ZERO-B,KKW50,CHF/MWh
Frankreich,2037,82.9760630402973,ZERO-B,KKW50,CHF/MWh
Frankreich,2038,83.74463315018487,ZERO-B,KKW50,CHF/MWh
Frankreich,2039,79.84505281135911,ZERO-B,KKW50,CHF/MWh
Frankreich,2040,81.02592710165194,ZERO-B,KKW50,CHF/MWh
Frankreich,2041,98.47990746795053,ZERO-B,KKW50,CHF/MWh
Frankreich,2042,108.30258497252765,ZERO-B,KKW50,CHF/MWh
Frankreich,2043,122.69411169414151,ZERO-B,KKW50,CHF/MWh
Frankreich,2044,125.06336893773198,ZERO-B,KKW50,CHF/MWh
Frankreich,2045,132.25534490385053,ZERO-B,KKW50,CHF/MWh
Frankreich,2046,134.57098414835198,ZERO-B,KKW50,CHF/MWh
Frankreich,2047,131.50407640110026,ZERO-B,KKW50,CHF/MWh
Frankreich,2048,143.0981839835136,ZERO-B,KKW50,CHF/MWh
Frankreich,2049,138.67653751831486,ZERO-B,KKW50,CHF/MWh
Frankreich,2050,148.36360430403047,ZERO-B,KKW50,CHF/MWh
Frankreich,2051,150.45032240842673,ZERO-B,KKW50,CHF/MWh
Frankreich,2052,148.12445017399224,ZERO-B,KKW50,CHF/MWh
Frankreich,2053,151.42914397893412,ZERO-B,KKW50,CHF/MWh
Frankreich,2054,149.76328266483304,ZERO-B,KKW50,CHF/MWh
Frankreich,2055,156.77530672618343,ZERO-B,KKW50,CHF/MWh
Frankreich,2056,161.37613508241637,ZERO-B,KKW50,CHF/MWh
Frankreich,2057,162.75659629578428,ZERO-B,KKW50,CHF/MWh
Frankreich,2058,163.11934207875504,ZERO-B,KKW50,CHF/MWh
Frankreich,2059,169.61480111721698,ZERO-B,KKW50,CHF/MWh
Frankreich,2060,168.7874226190442,ZERO-B,KKW50,CHF/MWh
Italien,2015,57.54084940018305,ZERO-B,KKW50,CHF/MWh
Italien,2016,47.37347980769242,ZERO-B,KKW50,CHF/MWh
Italien,2017,55.41802974816756,ZERO-B,KKW50,CHF/MWh
Italien,2018,67.12404174450613,ZERO-B,KKW50,CHF/MWh
Italien,2019,74.1646355860798,ZERO-B,KKW50,CHF/MWh
Italien,2020,75.03347956959715,ZERO-B,KKW50,CHF/MWh
Italien,2021,75.28791911630023,ZERO-B,KKW50,CHF/MWh
Italien,2022,75.67617454212692,ZERO-B,KKW50,CHF/MWh
Italien,2023,75.9483505631856,ZERO-B,KKW50,CHF/MWh
Italien,2024,75.41924649267486,ZERO-B,KKW50,CHF/MWh
Italien,2025,74.67185169414057,ZERO-B,KKW50,CHF/MWh
Italien,2026,74.1988749725277,ZERO-B,KKW50,CHF/MWh
Italien,2027,72.95843701923073,ZERO-B,KKW50,CHF/MWh
Italien,2028,71.9400733379131,ZERO-B,KKW50,CHF/MWh
Italien,2029,72.38935105769322,ZERO-B,KKW50,CHF/MWh
Italien,2030,71.48612428113576,ZERO-B,KKW50,CHF/MWh
Italien,2031,73.9399773397427,ZERO-B,KKW50,CHF/MWh
Italien,2032,76.93710596153687,ZERO-B,KKW50,CHF/MWh
Italien,2033,79.82972118589645,ZERO-B,KKW50,CHF/MWh
Italien,2034,84.77312731227097,ZERO-B,KKW50,CHF/MWh
Italien,2035,95.12006001831314,ZERO-B,KKW50,CHF/MWh
Italien,2036,97.49317211080871,ZERO-B,KKW50,CHF/MWh
Italien,2037,99.88556017399091,ZERO-B,KKW50,CHF/MWh
Italien,2038,101.8730464926721,ZERO-B,KKW50,CHF/MWh
Italien,2039,102.88862596153929,ZERO-B,KKW50,CHF/MWh
Italien,2040,106.75484554487097,ZERO-B,KKW50,CHF/MWh
Italien,2041,128.5387361080647,ZERO-B,KKW50,CHF/MWh
Italien,2042,147.42357355311262,ZERO-B,KKW50,CHF/MWh
Italien,2043,163.06331192765248,ZERO-B,KKW50,CHF/MWh
Italien,2044,175.13181303571668,ZERO-B,KKW50,CHF/MWh
Italien,2045,186.3786606227147,ZERO-B,KKW50,CHF/MWh
Italien,2046,194.86234797619335,ZERO-B,KKW50,CHF/MWh
Italien,2047,200.4760031913821,ZERO-B,KKW50,CHF/MWh
Italien,2048,207.2689913415688,ZERO-B,KKW50,CHF/MWh
Italien,2049,211.4388609752689,ZERO-B,KKW50,CHF/MWh
Italien,2050,218.11058304944828,ZERO-B,KKW50,CHF/MWh
Italien,2051,223.40248406135728,ZERO-B,KKW50,CHF/MWh
Italien,2052,227.75684972985104,ZERO-B,KKW50,CHF/MWh
Italien,2053,232.4464542032999,ZERO-B,KKW50,CHF/MWh
Italien,2054,231.56587597527403,ZERO-B,KKW50,CHF/MWh
Italien,2055,237.88301555402512,ZERO-B,KKW50,CHF/MWh
Italien,2056,237.55461246337327,ZERO-B,KKW50,CHF/MWh
Italien,2057,240.38468554945945,ZERO-B,KKW50,CHF/MWh
Italien,2058,236.11965913460628,ZERO-B,KKW50,CHF/MWh
Italien,2059,231.9325930586103,ZERO-B,KKW50,CHF/MWh
Italien,2060,231.20261592032307,ZERO-B,KKW50,CHF/MWh
Österreich,2015,30.842998333333036,ZERO-B,KKW50,CHF/MWh
Österreich,2016,29.456470888278705,ZERO-B,KKW50,CHF/MWh
Österreich,2017,36.053244427654775,ZERO-B,KKW50,CHF/MWh
Österreich,2018,46.299582985348124,ZERO-B,KKW50,CHF/MWh
Österreich,2019,50.1305617261901,ZERO-B,KKW50,CHF/MWh
Österreich,2020,50.77000442307714,ZERO-B,KKW50,CHF/MWh
Österreich,2021,46.25560270604177,ZERO-B,KKW50,CHF/MWh
Österreich,2022,47.11554140567621,ZERO-B,KKW50,CHF/MWh
Österreich,2023,48.75245065476287,ZERO-B,KKW50,CHF/MWh
Österreich,2024,50.03973688644764,ZERO-B,KKW50,CHF/MWh
Österreich,2025,49.45117338827695,ZERO-B,KKW50,CHF/MWh
Österreich,2026,46.96939030219651,ZERO-B,KKW50,CHF/MWh
Österreich,2027,48.936304945055724,ZERO-B,KKW50,CHF/MWh
Österreich,2028,49.35433038461616,ZERO-B,KKW50,CHF/MWh
Österreich,2029,47.29923409798577,ZERO-B,KKW50,CHF/MWh
Österreich,2030,47.346753200549124,ZERO-B,KKW50,CHF/MWh
Österreich,2031,54.672804107142376,ZERO-B,KKW50,CHF/MWh
Österreich,2032,59.76450021977904,ZERO-B,KKW50,CHF/MWh
Österreich,2033,61.97995216574942,ZERO-B,KKW50,CHF/MWh
Österreich,2034,68.30449617216094,ZERO-B,KKW50,CHF/MWh
Österreich,2035,75.45150806318742,ZERO-B,KKW50,CHF/MWh
Österreich,2036,77.96184393315106,ZERO-B,KKW50,CHF/MWh
Österreich,2037,75.50667697802191,ZERO-B,KKW50,CHF/MWh
Österreich,2038,77.80031353479963,ZERO-B,KKW50,CHF/MWh
Österreich,2039,74.88198617216095,ZERO-B,KKW50,CHF/MWh
Österreich,2040,77.6406358699634,ZERO-B,KKW50,CHF/MWh
Österreich,2041,97.20552782967064,ZERO-B,KKW50,CHF/MWh
Österreich,2042,108.86605098901333,ZERO-B,KKW50,CHF/MWh
Österreich,2043,114.5864446611719,ZERO-B,KKW50,CHF/MWh
Österreich,2044,122.47946176739978,ZERO-B,KKW50,CHF/MWh
Österreich,2045,125.0125682142858,ZERO-B,KKW50,CHF/MWh
Österreich,2046,129.27621819139142,ZERO-B,KKW50,CHF/MWh
Österreich,2047,134.80480023351464,ZERO-B,KKW50,CHF/MWh
Österreich,2048,137.95145333333545,ZERO-B,KKW50,CHF/MWh
Österreich,2049,136.21280985348105,ZERO-B,KKW50,CHF/MWh
Österreich,2050,140.17544912545765,ZERO-B,KKW50,CHF/MWh
Österreich,2051,140.23333984432278,ZERO-B,KKW50,CHF/MWh
Österreich,2052,140.1241350595224,ZERO-B,KKW50,CHF/MWh
Österreich,2053,137.16680535256316,ZERO-B,KKW50,CHF/MWh
Österreich,2054,136.92895144231,ZERO-B,KKW50,CHF/MWh
Österreich,2055,140.97537641483675,ZERO-B,KKW50,CHF/MWh
Österreich,2056,140.51572203296666,ZERO-B,KKW50,CHF/MWh
Österreich,2057,142.50175755494143,ZERO-B,KKW50,CHF/MWh
Österreich,2058,137.6690639743612,ZERO-B,KKW50,CHF/MWh
Österreich,2059,137.3120869871826,ZERO-B,KKW50,CHF/MWh
Österreich,2060,123.28023953754986,ZERO-B,KKW50,CHF/MWh
Schweiz,2015,45.93836527930343,ZERO-C,KKW50,CHF/MWh
Schweiz,2016,40.07239280219715,ZERO-C,KKW50,CHF/MWh
Schweiz,2017,47.54302119047478,ZERO-C,KKW50,CHF/MWh
Schweiz,2018,55.07116478479749,ZERO-C,KKW50,CHF/MWh
Schweiz,2019,61.0809837683165,ZERO-C,KKW50,CHF/MWh
Schweiz,2020,61.063176520145774,ZERO-C,KKW50,CHF/MWh
Schweiz,2021,57.69227799908429,ZERO-C,KKW50,CHF/MWh
Schweiz,2022,62.75946340201427,ZERO-C,KKW50,CHF/MWh
Schweiz,2023,62.27634756868237,ZERO-C,KKW50,CHF/MWh
Schweiz,2024,62.52609718864417,ZERO-C,KKW50,CHF/MWh
Schweiz,2025,63.84936625915724,ZERO-C,KKW50,CHF/MWh
Schweiz,2026,63.88794515567798,ZERO-C,KKW50,CHF/MWh
Schweiz,2027,60.16896470695872,ZERO-C,KKW50,CHF/MWh
Schweiz,2028,58.17541481227169,ZERO-C,KKW50,CHF/MWh
Schweiz,2029,63.06697786172086,ZERO-C,KKW50,CHF/MWh
Schweiz,2030,61.2594599130038,ZERO-C,KKW50,CHF/MWh
Schweiz,2031,65.69364914377498,ZERO-C,KKW50,CHF/MWh
Schweiz,2032,69.41511743131886,ZERO-C,KKW50,CHF/MWh
Schweiz,2033,75.59202076465156,ZERO-C,KKW50,CHF/MWh
Schweiz,2034,86.03146426739917,ZERO-C,KKW50,CHF/MWh
Schweiz,2035,88.62242850274392,ZERO-C,KKW50,CHF/MWh
Schweiz,2036,95.10778826465304,ZERO-C,KKW50,CHF/MWh
Schweiz,2037,93.80228315476357,ZERO-C,KKW50,CHF/MWh
Schweiz,2038,105.31131371337106,ZERO-C,KKW50,CHF/MWh
Schweiz,2039,100.67766051739815,ZERO-C,KKW50,CHF/MWh
Schweiz,2040,101.69593629578577,ZERO-C,KKW50,CHF/MWh
Schweiz,2041,122.47236460164889,ZERO-C,KKW50,CHF/MWh
Schweiz,2042,129.09966701465726,ZERO-C,KKW50,CHF/MWh
Schweiz,2043,141.73921875458578,ZERO-C,KKW50,CHF/MWh
Schweiz,2044,146.9124640888348,ZERO-C,KKW50,CHF/MWh
Schweiz,2045,157.3789650961632,ZERO-C,KKW50,CHF/MWh
Schweiz,2046,164.72691086997258,ZERO-C,KKW50,CHF/MWh
Schweiz,2047,161.44458211996678,ZERO-C,KKW50,CHF/MWh
Schweiz,2048,172.5313183699719,ZERO-C,KKW50,CHF/MWh
Schweiz,2049,169.58818604854204,ZERO-C,KKW50,CHF/MWh
Schweiz,2050,179.11847689561034,ZERO-C,KKW50,CHF/MWh
Schweiz,2051,183.91054245880164,ZERO-C,KKW50,CHF/MWh
Schweiz,2052,187.7893646932318,ZERO-C,KKW50,CHF/MWh
Schweiz,2053,186.26304675825355,ZERO-C,KKW50,CHF/MWh
Schweiz,2054,184.43888780220703,ZERO-C,KKW50,CHF/MWh
Schweiz,2055,189.80273975275708,ZERO-C,KKW50,CHF/MWh
Schweiz,2056,185.06298227565185,ZERO-C,KKW50,CHF/MWh
Schweiz,2057,187.84209184524576,ZERO-C,KKW50,CHF/MWh
Schweiz,2058,190.5471259340747,ZERO-C,KKW50,CHF/MWh
Schweiz,2059,179.21224542125816,ZERO-C,KKW50,CHF/MWh
Schweiz,2060,188.06309840201982,ZERO-C,KKW50,CHF/MWh
Deutschland,2015,34.84092093864459,ZERO-C,KKW50,CHF/MWh
Deutschland,2016,32.29662426282055,ZERO-C,KKW50,CHF/MWh
Deutschland,2017,37.421438800366154,ZERO-C,KKW50,CHF/MWh
Deutschland,2018,48.99637358516405,ZERO-C,KKW50,CHF/MWh
Deutschland,2019,55.93195330128206,ZERO-C,KKW50,CHF/MWh
Deutschland,2020,54.47390341117194,ZERO-C,KKW50,CHF/MWh
Deutschland,2021,53.705238493589086,ZERO-C,KKW50,CHF/MWh
Deutschland,2022,55.36873373168437,ZERO-C,KKW50,CHF/MWh
Deutschland,2023,56.253046373626404,ZERO-C,KKW50,CHF/MWh
Deutschland,2024,56.59453956501888,ZERO-C,KKW50,CHF/MWh
Deutschland,2025,55.3090145787548,ZERO-C,KKW50,CHF/MWh
Deutschland,2026,54.445173360805214,ZERO-C,KKW50,CHF/MWh
Deutschland,2027,54.11956855769223,ZERO-C,KKW50,CHF/MWh
Deutschland,2028,53.534456112638196,ZERO-C,KKW50,CHF/MWh
Deutschland,2029,52.89397172619074,ZERO-C,KKW50,CHF/MWh
Deutschland,2030,53.63114322802115,ZERO-C,KKW50,CHF/MWh
Deutschland,2031,60.21561553571291,ZERO-C,KKW50,CHF/MWh
Deutschland,2032,65.32873765567597,ZERO-C,KKW50,CHF/MWh
