variable,unit,year,value,scenario,variant
Anteil inl. Erzeugung,%,2030,1.0,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2031,1.0,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2032,1.0,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2033,1.0,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2034,1.0,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2035,1.0,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2036,0.8117788098030436,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2037,0.7230600227223745,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2038,0.7160193835397275,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2039,0.6088509293762939,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2040,0.6363825661968578,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2041,0.4535284562264126,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2042,0.5609375410202291,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2043,0.42627139915472856,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2044,0.3979760708771213,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2045,0.4586727677374139,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2046,0.35389979754068346,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2047,0.41033021136589537,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2048,0.33142051553403634,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2049,0.3435931387996081,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2050,0.33404267677158306,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2051,0.2948228874322232,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2052,0.3296540151680388,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2053,0.3150183881544465,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2054,0.26808746490174895,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2055,0.322880704447237,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2056,0.30092940625274595,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2057,0.2937372985556813,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2058,0.281744748759385,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2059,0.2947340553886236,ZERO-B,KKW60
Anteil inl. Erzeugung,%,2060,0.31361793210977273,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2020,0.0063648295697937415,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2021,0.054411475717583445,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2022,0.09715155975448193,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2023,0.15151823549400212,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2024,0.21487286044527526,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2025,0.2905863898495261,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2026,0.37970835556377724,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2027,0.4845579988202497,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2028,0.5771534258351468,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2029,0.6836577072434056,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2030,0.7945158650646742,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2031,0.9382620665503222,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2032,1.1030327934476576,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2033,1.286845846689394,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2034,1.478322908133389,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2035,1.5504378787526103,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2036,1.4647448078743297,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2037,1.4422282074087602,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2038,1.8962831237991111,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2039,1.896152130235682,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2040,2.431874942983194,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2041,1.9582506137438143,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2042,2.747030278708051,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2043,2.295958480894154,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2044,2.1601271922972134,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2045,2.9607719305849973,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2046,2.45402013300921,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2047,3.0644830505993883,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2048,2.6327050385634974,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2049,2.843301988333251,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2050,2.9382162389877733,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2051,2.72050476766983,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2052,3.221780357964372,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2053,3.21080936270416,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2054,2.840455822542418,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2055,3.5457277508724543,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2056,3.420099455131697,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2057,3.4482328114280665,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2058,3.4106549676791786,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2059,3.674045718940316,ZERO-B,KKW60
Stromverbrauch Elektrolyseure,TWh,2060,4.021060445925491,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2020,0.00209094269704141,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2021,0.017993212869571548,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2022,0.0321162181006568,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2023,0.049776030057164716,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2024,0.07105584009433148,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2025,0.09609338288674316,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2026,0.125523423326871,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2027,0.15717093701598311,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2028,0.1907945209372368,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2029,0.2260772841413462,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2030,0.26264987274865537,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2031,0.30945318817621187,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2032,0.363917120899901,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2033,0.42568503033059146,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2034,0.49458779127911623,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2035,0.9877315461395308,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2036,0.9877315461395308,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2037,0.9776010742904655,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2038,1.1187051026284265,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2039,1.1187051026284265,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2040,1.2942614291633217,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2041,1.2942614291633217,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2042,1.411176169968471,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2043,1.411176169968471,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2044,1.1951254340500603,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2045,1.4891451548280574,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2046,1.4891451548280574,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2047,1.5333477138767477,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2048,1.5333477138767477,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2049,1.4476067378623185,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2050,1.4844285291972943,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2051,1.4844285291972943,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2052,1.6108901789821857,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2053,1.6108901789821857,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2054,1.6108901789821857,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2055,1.772863875436227,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2056,1.772863875436227,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2057,1.7241164057140332,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2058,1.7241164057140332,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2059,1.8370228594701576,ZERO-B,KKW60
Installierte Leistung Elektrolyseure,GW,2060,2.0105302229627453,ZERO-B,KKW60
H2-Erzeugung im Inland,PJ,2020,0.013500136325158707,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2021,0.030278480444566724,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2022,0.05210349936020225,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2023,0.07924784777862463,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2024,0.11190298866030875,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2025,0.15048030014778235,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2026,0.19787175933434265,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2027,0.24854112022735567,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2028,0.30197987895501827,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2029,0.357648518814259,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2030,0.41497480692716393,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2031,0.48906748836156727,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2032,0.5705498283757073,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2033,0.6585273326706091,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2034,0.7525352584485223,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2035,0.8522902536037066,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2036,4.172647633278935,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2037,4.341659980813679,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2038,4.977405111559224,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2039,4.857438745921508,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2040,5.779516530769908,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2041,4.616337967401155,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2042,6.330242223877512,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2043,5.28762768449471,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2044,5.385341942336537,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2045,6.725334173529962,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2046,5.5938333869721255,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2047,6.956086888730443,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2048,5.992936048964953,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2049,6.596502963127683,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2050,6.779358979757602,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2051,6.300560639013785,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2052,7.389604474627348,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2053,7.3807339714393665,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2054,6.543810606060172,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2055,8.18660077797852,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2056,7.913897250710694,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2057,7.99649388441793,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2058,7.926657519606212,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2059,8.557444105177293,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2060,9.386101852803076,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2020,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2021,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2022,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2023,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2024,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2025,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2026,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2027,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2028,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2029,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2030,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2031,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2032,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2033,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2034,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2035,1.0,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2036,4.325169634613177,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2037,4.013471321180532,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2038,4.134461555572384,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2039,3.651061179335172,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2040,3.9564395645834995,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2041,2.859063940064199,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2042,3.5851901993438067,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2043,2.7629492921866836,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2044,2.6158274664632226,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2045,3.056231962743566,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2046,2.3920247315720986,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2047,2.8133360640896994,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2048,2.3040666847724087,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2049,2.4215708985449917,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2050,2.3858978190734357,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2051,2.1197540396512835,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2052,2.3838596520244257,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2053,2.2892571190806037,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2054,1.9562233000470937,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2055,2.363776542765436,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2056,2.201473095051563,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2057,2.1404960993192215,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2058,2.039203863883313,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2059,2.1132802443543133,ZERO-C,KKW60
Anteil inl. Erzeugung,%,2060,2.2225998835882734,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2020,0.0063648295697937415,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2021,0.054411475717583445,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2022,0.09715155975448193,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2023,0.15151823549400212,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2024,0.21487286044527526,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2025,0.2905863898495261,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2026,0.37970835556377724,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2027,0.4845579988202497,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2028,0.5771534258351468,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2029,0.6836577072434056,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2030,0.7945158650646742,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2031,0.9382620665503222,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2032,1.1030327934476576,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2033,1.286845846689394,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2034,1.478322908133389,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2035,1.5504378787526103,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2036,1.4647448078743297,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2037,1.4422282074087602,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2038,1.8962831237991111,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2039,1.896152130235682,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2040,2.431874942983194,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2041,1.9582506137438143,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2042,2.747030278708051,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2043,2.295958480894154,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2044,2.1601271922972134,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2045,2.9607719305849973,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2046,2.45402013300921,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2047,3.0644830505993883,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2048,2.6327050385634974,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2049,2.843301988333251,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2050,2.9382162389877733,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2051,2.72050476766983,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2052,3.221780357964372,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2053,3.21080936270416,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2054,2.840455822542418,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2055,3.5457277508724543,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2056,3.420099455131697,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2057,3.4482328114280665,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2058,3.4106549676791786,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2059,3.674045718940316,ZERO-C,KKW60
Stromverbrauch Elektrolyseure,TWh,2060,4.021060445925491,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2020,0.00209094269704141,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2021,0.017993212869571548,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2022,0.0321162181006568,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2023,0.049776030057164716,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2024,0.07105584009433148,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2025,0.09609338288674316,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2026,0.125523423326871,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2027,0.15717093701598311,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2028,0.1907945209372368,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2029,0.2260772841413462,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2030,0.26264987274865537,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2031,0.30945318817621187,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2032,0.363917120899901,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2033,0.42568503033059146,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2034,0.49458779127911623,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2035,0.9877315461395308,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2036,0.9877315461395308,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2037,0.9776010742904655,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2038,1.1187051026284265,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2039,1.1187051026284265,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2040,1.2942614291633217,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2041,1.2942614291633217,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2042,1.411176169968471,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2043,1.411176169968471,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2044,1.1951254340500603,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2045,1.4891451548280574,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2046,1.4891451548280574,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2047,1.5333477138767477,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2048,1.5333477138767477,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2049,1.4476067378623185,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2050,1.4844285291972943,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2051,1.4844285291972943,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2052,1.6108901789821857,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2053,1.6108901789821857,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2054,1.6108901789821857,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2055,1.772863875436227,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2056,1.772863875436227,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2057,1.7241164057140332,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2058,1.7241164057140332,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2059,1.8370228594701576,ZERO-C,KKW60
Installierte Leistung Elektrolyseure,GW,2060,2.0105302229627453,ZERO-C,KKW60
H2-Erzeugung im Inland,PJ,2020,0.0103943674154704,WWB,KKW60
H2-Erzeugung im Inland,PJ,2021,0.0178576139562641,WWB,KKW60
H2-Erzeugung im Inland,PJ,2022,0.02727534346401376,WWB,KKW60
H2-Erzeugung im Inland,PJ,2023,0.03874045299718951,WWB,KKW60
H2-Erzeugung im Inland,PJ,2024,0.05092426424875459,WWB,KKW60
H2-Erzeugung im Inland,PJ,2025,0.25634941015075907,WWB,KKW60
H2-Erzeugung im Inland,PJ,2026,0.3231937950077745,WWB,KKW60
H2-Erzeugung im Inland,PJ,2027,0.39659225107470725,WWB,KKW60
H2-Erzeugung im Inland,PJ,2028,0.47549631620280336,WWB,KKW60
H2-Erzeugung im Inland,PJ,2029,0.559038824949907,WWB,KKW60
H2-Erzeugung im Inland,PJ,2030,0.6463519812820913,WWB,KKW60
H2-Erzeugung im Inland,PJ,2031,0.7413160601997089,WWB,KKW60
H2-Erzeugung im Inland,PJ,2032,0.8430041383413336,WWB,KKW60
H2-Erzeugung im Inland,PJ,2033,0.9505855057311667,WWB,KKW60
H2-Erzeugung im Inland,PJ,2034,1.063857542570238,WWB,KKW60
H2-Erzeugung im Inland,PJ,2035,1.1831256787383964,WWB,KKW60
H2-Erzeugung im Inland,PJ,2036,1.3255767201629067,WWB,KKW60
H2-Erzeugung im Inland,PJ,2037,1.4899505843073682,WWB,KKW60
H2-Erzeugung im Inland,PJ,2038,1.6780207044898305,WWB,KKW60
H2-Erzeugung im Inland,PJ,2039,1.889388978631405,WWB,KKW60
H2-Erzeugung im Inland,PJ,2040,2.1236471586358907,WWB,KKW60
H2-Erzeugung im Inland,PJ,2041,2.379067921783034,WWB,KKW60
H2-Erzeugung im Inland,PJ,2042,2.6574327967866043,WWB,KKW60
H2-Erzeugung im Inland,PJ,2043,2.9582445937694857,WWB,KKW60
H2-Erzeugung im Inland,PJ,2044,3.2810697840765255,WWB,KKW60
H2-Erzeugung im Inland,PJ,2045,3.6254592143630657,WWB,KKW60
H2-Erzeugung im Inland,PJ,2046,3.995776239109579,WWB,KKW60
H2-Erzeugung im Inland,PJ,2047,4.393379606683267,WWB,KKW60
H2-Erzeugung im Inland,PJ,2048,4.813400802671515,WWB,KKW60
H2-Erzeugung im Inland,PJ,2049,5.256699464405716,WWB,KKW60
H2-Erzeugung im Inland,PJ,2050,5.722604465159195,WWB,KKW60
H2-Erzeugung im Inland,PJ,2051,6.189682582769867,WWB,KKW60
H2-Erzeugung im Inland,PJ,2052,6.6563336495817325,WWB,KKW60
H2-Erzeugung im Inland,PJ,2053,7.12118041337936,WWB,KKW60
H2-Erzeugung im Inland,PJ,2054,7.582808777650733,WWB,KKW60
H2-Erzeugung im Inland,PJ,2055,8.040115250719165,WWB,KKW60
H2-Erzeugung im Inland,PJ,2056,8.498213019540827,WWB,KKW60
H2-Erzeugung im Inland,PJ,2057,8.955989269896778,WWB,KKW60
H2-Erzeugung im Inland,PJ,2058,9.412533154475526,WWB,KKW60
H2-Erzeugung im Inland,PJ,2059,9.866952207608051,WWB,KKW60
H2-Erzeugung im Inland,PJ,2060,10.319035619467972,WWB,KKW60
Anteil inl. Erzeugung,%,2020,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2021,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2022,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2023,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2024,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2025,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2026,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2027,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2028,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2029,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2030,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2031,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2032,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2033,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2034,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2035,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2036,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2037,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2038,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2039,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2040,1.0,WWB,KKW60
